"범죄별","기간별","기관별","항목","단위","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년",
"디자인보호법","6개월 이내","경찰","범죄사건 처리 기간[명]","명","24","13","12","18","27","22","","","","","168","150",
"디자인보호법","6개월 이내","검찰","범죄사건 처리 기간[명]","명","15","24","19","8","10","20","","","","","71","41",
"디자인보호법","6개월 초과","경찰","범죄사건 처리 기간[명]","명","4","2","5","4","11","14","","","","","5","4",
"디자인보호법","6개월 초과","검찰","범죄사건 처리 기간[명]","명","","5","","","","","","","","","","",
"마약류관리에 관한 법률(대마)","계","합계","범죄사건 처리 기간[명]","명","2343","2276","1746","1852","2387","3629","3796","2346","3184","2625","2057","1554",
"마약류관리에 관한 법률(대마)","계","경찰","범죄사건 처리 기간[명]","명","1025","974","692","741","970","1537","1603","989","1345","1127","897","692",
"마약류관리에 관한 법률(대마)","계","검찰","범죄사건 처리 기간[명]","명","1318","1302","1054","1111","1417","2092","2193","1357","1839","1498","1160","862",
"마약류관리에 관한 법률(대마)","10일 이내","경찰","범죄사건 처리 기간[명]","명","861","778","532","555","753","1268","1183","763","1004","853","375","263",
"마약류관리에 관한 법률(대마)","10일 이내","검찰","범죄사건 처리 기간[명]","명","936","950","697","686","867","942","942","577","692","547","861","564",
"마약류관리에 관한 법률(대마)","20일 이내","경찰","범죄사건 처리 기간[명]","명","35","46","28","53","53","78","98","44","83","70","32","21",
"마약류관리에 관한 법률(대마)","20일 이내","검찰","범죄사건 처리 기간[명]","명","241","221","204","202","263","487","576","341","524","448","136","115",
"마약류관리에 관한 법률(대마)","1개월 이내","경찰","범죄사건 처리 기간[명]","명","55","80","59","42","68","92","176","103","136","119","114","85",
"마약류관리에 관한 법률(대마)","1개월 이내","검찰","범죄사건 처리 기간[명]","명","112","79","79","193","227","574","605","420","603","455","61","36",
"마약류관리에 관한 법률(대마)","2개월 이내","경찰","범죄사건 처리 기간[명]","명","38","48","40","52","66","39","75","42","59","43","41","46",
"마약류관리에 관한 법률(대마)","2개월 이내","검찰","범죄사건 처리 기간[명]","명","21","24","32","20","34","62","43","10","12","30","54","83",
"마약류관리에 관한 법률(대마)","3개월 이내","경찰","범죄사건 처리 기간[명]","명","7","11","12","26","16","46","63","27","46","36","22","10",
"마약류관리에 관한 법률(대마)","3개월 이내","검찰","범죄사건 처리 기간[명]","명","5","19","33","9","22","23","20","9","7","16","42","52",
"마약류관리에 관한 법률(대마)","6개월 이내","경찰","범죄사건 처리 기간[명]","명","17","2","11","11","4","5","3","5","11","4","307","265",
"마약류관리에 관한 법률(대마)","6개월 이내","검찰","범죄사건 처리 기간[명]","명","1","6","9","1","4","4","7","","1","2","6","12",
"마약류관리에 관한 법률(대마)","6개월 초과","경찰","범죄사건 처리 기간[명]","명","12","9","10","2","10","9","5","5","6","2","6","2",
"마약류관리에 관한 법률(대마)","6개월 초과","검찰","범죄사건 처리 기간[명]","명","2","3","","","","","","","","","","",
"마약류관리에 관한 법률(마약)","계","합계","범죄사건 처리 기간[명]","명","2052","1783","1773","1691","1423","1453","1613","1114","1358","1976","1743","1062",
"마약류관리에 관한 법률(마약)","계","경찰","범죄사건 처리 기간[명]","명","832","741","648","593","605","584","703","464","592","802","773","464",
"마약류관리에 관한 법률(마약)","계","검찰","범죄사건 처리 기간[명]","명","1220","1042","1125","1098","818","869","910","650","766","1174","970","598",
"마약류관리에 관한 법률(마약)","10일 이내","경찰","범죄사건 처리 기간[명]","명","394","287","219","271","174","176","203","141","278","313","140","59",
"마약류관리에 관한 법률(마약)","10일 이내","검찰","범죄사건 처리 기간[명]","명","636","500","488","594","375","274","245","202","257","382","563","360",
"마약류관리에 관한 법률(마약)","20일 이내","경찰","범죄사건 처리 기간[명]","명","178","192","87","96","155","91","98","82","125","126","95","9",
"마약류관리에 관한 법률(마약)","20일 이내","검찰","범죄사건 처리 기간[명]","명","247","335","327","244","195","236","308","197","195","296","212","123",
"마약류관리에 관한 법률(마약)","1개월 이내","경찰","범죄사건 처리 기간[명]","명","155","153","174","131","141","176","216","81","110","235","154","126",
"마약류관리에 관한 법률(마약)","1개월 이내","검찰","범죄사건 처리 기간[명]","명","254","143","220","187","180","277","329","229","286","466","89","45",
"마약류관리에 관한 법률(마약)","2개월 이내","경찰","범죄사건 처리 기간[명]","명","86","83","96","58","96","76","158","98","62","97","105","76",
"마약류관리에 관한 법률(마약)","2개월 이내","검찰","범죄사건 처리 기간[명]","명","39","33","59","42","54","62","19","16","15","20","68","47",
"마약류관리에 관한 법률(마약)","3개월 이내","경찰","범죄사건 처리 기간[명]","명","14","20","66","22","24","59","21","35","12","25","16","64",
"마약류관리에 관한 법률(마약)","3개월 이내","검찰","범죄사건 처리 기간[명]","명","38","29","24","18","13","16","8","5","13","10","34","19",
"마약류관리에 관한 법률(마약)","6개월 이내","경찰","범죄사건 처리 기간[명]","명","3","6","6","10","11","4","4","4","4","5","262","130",
"마약류관리에 관한 법률(마약)","6개월 이내","검찰","범죄사건 처리 기간[명]","명","6","2","7","13","1","4","1","1","","","4","4",
"마약류관리에 관한 법률(마약)","6개월 초과","경찰","범죄사건 처리 기간[명]","명","2","","","5","4","2","3","23","1","1","1","",
"마약류관리에 관한 법률(향정)","계","합계","범죄사건 처리 기간[명]","명","2218","3790","5015","5993","7965","10885","10143","11437","11148","6483","7624","7423",
"마약류관리에 관한 법률(향정)","계","경찰","범죄사건 처리 기간[명]","명","814","1311","1749","2117","2854","3967","3600","4175","3993","2279","2978","2995",
"마약류관리에 관한 법률(향정)","계","검찰","범죄사건 처리 기간[명]","명","1404","2479","3266","3876","5111","6918","6543","7262","7155","4204","4646","4428",
"마약류관리에 관한 법률(향정)","10일 이내","경찰","범죄사건 처리 기간[명]","명","643","1029","1264","1306","2102","2996","2730","3210","3079","1676","1413","1368",
"마약류관리에 관한 법률(향정)","10일 이내","검찰","범죄사건 처리 기간[명]","명","720","1467","1834","2065","2485","2689","2173","2001","1839","1304","3032","2763",
"마약류관리에 관한 법률(향정)","20일 이내","경찰","범죄사건 처리 기간[명]","명","44","64","44","71","110","129","124","113","134","82","60","85",
"마약류관리에 관한 법률(향정)","20일 이내","검찰","범죄사건 처리 기간[명]","명","493","562","915","908","1097","1598","1751","1686","1923","1135","821","875",
"마약류관리에 관한 법률(향정)","1개월 이내","경찰","범죄사건 처리 기간[명]","명","70","115","187","159","199","353","237","401","387","261","255","275",
"마약류관리에 관한 법률(향정)","1개월 이내","검찰","범죄사건 처리 기간[명]","명","141","332","423","772","1365","2390","2459","3519","3222","1621","144","139",
"마약류관리에 관한 법률(향정)","2개월 이내","경찰","범죄사건 처리 기간[명]","명","36","75","214","402","322","229","248","194","170","106","131","122",
"마약류관리에 관한 법률(향정)","2개월 이내","검찰","범죄사건 처리 기간[명]","명","18","32","40","54","114","160","73","25","66","102","286","268",
"마약류관리에 관한 법률(향정)","3개월 이내","경찰","범죄사건 처리 기간[명]","명","8","11","21","159","89","221","219","232","190","122","108","61",
"마약류관리에 관한 법률(향정)","3개월 이내","검찰","범죄사건 처리 기간[명]","명","23","23","39","56","37","56","59","22","101","39","298","337",
"마약류관리에 관한 법률(향정)","6개월 이내","경찰","범죄사건 처리 기간[명]","명","7","5","8","8","12","31","16","12","20","22","973","1054",
"마약류관리에 관한 법률(향정)","6개월 이내","검찰","범죄사건 처리 기간[명]","명","1","11","8","15","10","25","27","7","4","3","65","44",
"마약류관리에 관한 법률(향정)","6개월 초과","경찰","범죄사건 처리 기간[명]","명","6","12","11","12","20","8","26","13","13","10","38","30",
"마약류관리에 관한 법률(향정)","6개월 초과","검찰","범죄사건 처리 기간[명]","명","8","52","7","6","3","","1","2","","","","2",
"마약류불법거래방지에 관한 특례법","계","합계","범죄사건 처리 기간[명]","명","","","","","","","","","15","33","37","14",
"마약류불법거래방지에 관한 특례법","계","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","7","12","8","4",
"마약류불법거래방지에 관한 특례법","계","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","8","21","29","10",
"마약류불법거래방지에 관한 특례법","10일 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","2","6","","1",
"마약류불법거래방지에 관한 특례법","10일 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","","","26","6",
"마약류불법거래방지에 관한 특례법","20일 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","","","4","",
"마약류불법거래방지에 관한 특례법","20일 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","8","12","","3",
"마약류불법거래방지에 관한 특례법","1개월 이내","경찰","범죄사건 처리 기간[명]","명","","","","","","","","","4","6","","1",
"마약류불법거래방지에 관한 특례법","1개월 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","","5","","",
"마약류불법거래방지에 관한 특례법","2개월 이내","검찰","범죄사건 처리 기간[명]","명","","","","","","","","","","2","","1",
