"범죄별","발생지별","항목","단위","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년",
"신앙","사상","범죄 발생지","","","","","","","","","","","","1","","-","-","-","1","1",
"신앙","기장군","범죄 발생지","","","","","","","","","","","","","2","1","1","-","1","1",
"신앙","중구","범죄 발생지","","","","","","","","","","","","","","-","1","-","-","-",
"신앙","동구","범죄 발생지","","","","","","","","","","","","","","-","1","1","-","1",
"신앙","서구","범죄 발생지","","","","","","","","","","","","","","-","-","-","-","-",
"신앙","남구","범죄 발생지","","","","","","","","","","","","","","-","1","-","-","-",
"신앙","북구","범죄 발생지","","","","","","","","","","","","1","","-","-","-","-","-",
"신앙","수성","범죄 발생지","","","","","","","","","","","","","","1","1","-","-","-",
"신앙","달서","범죄 발생지","","","","","","","","","","","","5","1","3","-","-","-","-",
"신앙","달성군","범죄 발생지","","","","","","","","","","","","1","","-","-","-","1","-",
"신앙","중구","범죄 발생지","","","","","","","","","","","","","","-","16","5","-","-",
"신앙","동구","범죄 발생지","","","","","","","","","","","","","","-","-","-","-","-",
"신앙","서구","범죄 발생지","","","","","","","","","","","","1","","-","-","-","1","1",
"신앙","미추홀","범죄 발생지","","","","","","","","","","","","","1","-","-","-","-","1",
"신앙","연수","범죄 발생지","","","","","","","","","","","","","1","-","-","-","1","1",
"신앙","남동","범죄 발생지","","","","","","","","","","","","","","-","1","1","2","1",
"신앙","부평","범죄 발생지","","","","","","","","","","","","","2","-","1","1","1","-",
"신앙","계양","범죄 발생지","","","","","","","","","","","","","","-","-","-","-","-",
"신앙","강화군","범죄 발생지","","","","","","","","","","","","1","1","-","-","2","1","-",
"신앙","옹진군","범죄 발생지","","","","","","","","","","","","","","-","2","-","-","-",
"신앙","동구","범죄 발생지","","","","","","","","","","","","","","3","1","1","-","-",
"신앙","서구","범죄 발생지","","","","","","","","","","","","","","-","2","-","1","-",
"신앙","남구","범죄 발생지","","","","","","","","","","","","","","-","-","-","1","-",
"신앙","북구","범죄 발생지","","","","","","","","","","","","","","-","1","1","2","-",
"신앙","광산","범죄 발생지","","","","","","","","","","","","3","","2","7","3","2","2",
"신앙","중구","범죄 발생지","","","","","","","","","","","","","","-","-","1","-","1",
"신앙","동구","범죄 발생지","","","","","","","","","","","","","1","1","4","1","-","1",
"신앙","서구","범죄 발생지","","","","","","","","","","","","","1","-","-","1","1","-",
"신앙","유성","범죄 발생지","","","","","","","","","","","","1","1","-","2","-","-","-",
"신앙","대덕","범죄 발생지","","","","","","","","","","","","","","-","-","-","2","-",
"신앙","중구","범죄 발생지","","","","","","","","","","","","","","-","-","-","1","-",
"신앙","동구","범죄 발생지","","","","","","","","","","","","","","-","-","-","-","1",
"신앙","남구","범죄 발생지","","","","","","","","","","","","","","3","1","-","1","1",
"신앙","북구","범죄 발생지","","","","","","","","","","","","","","1","-","-","-","-",
"신앙","울주군","범죄 발생지","","","","","","","","","","","","1","4","2","3","3","1","1",
"기타 음란행위","종로","범죄 발생지","","","","","","","","","","","","2","1","5","6","4","1","2",
"기타 음란행위","중구","범죄 발생지","","","","","","","","","","","","1","4","-","3","5","8","3",
"기타 음란행위","용산","범죄 발생지","","","","","","","","","","","","3","1","5","2","4","1","2",
"기타 음란행위","성동","범죄 발생지","","","","","","","","","","","","","1","1","4","5","2","4",
"기타 음란행위","광진","범죄 발생지","","","","","","","","","","","","2","2","4","7","5","2","9",
"기타 음란행위","동대문","범죄 발생지","","","","","","","","","","","","2","5","1","2","3","2","8",
"기타 음란행위","중랑","범죄 발생지","","","","","","","","","","","","1","2","3","3","3","4","5",
"기타 음란행위","성북","범죄 발생지","","","","","","","","","","","","","3","4","4","4","5","7",
"기타 음란행위","강북","범죄 발생지","","","","","","","","","","","","","1","3","4","3","6","4",
"기타 음란행위","도봉","범죄 발생지","","","","","","","","","","","","4","","3","-","1","4","2",
"기타 음란행위","노원","범죄 발생지","","","","","","","","","","","","2","","2","6","4","4","6",
"기타 음란행위","은평","범죄 발생지","","","","","","","","","","","","","4","2","3","8","4","5",
"기타 음란행위","서대문","범죄 발생지","","","","","","","","","","","","2","","5","3","5","6","2",
"기타 음란행위","마포","범죄 발생지","","","","","","","","","","","","4","3","4","3","3","10","9",
"기타 음란행위","양천","범죄 발생지","","","","","","","","","","","","1","3","2","4","1","3","4",
"기타 음란행위","강서","범죄 발생지","","","","","","","","","","","","2","2","2","4","8","6","9",
"기타 음란행위","구로","범죄 발생지","","","","","","","","","","","","1","2","1","4","6","6","4",
"기타 음란행위","금천","범죄 발생지","","","","","","","","","","","","","","1","3","1","1","4",
"기타 음란행위","영등포","범죄 발생지","","","","","","","","","","","","","2","3","5","9","14","14",
"기타 음란행위","동작","범죄 발생지","","","","","","","","","","","","1","1","2","2","2","5","3",
"기타 음란행위","관악","범죄 발생지","","","","","","","","","","","","2","","9","4","4","3","2",
"기타 음란행위","서초","범죄 발생지","","","","","","","","","","","","2","","2","3","5","2","5",
"기타 음란행위","강남","범죄 발생지","","","","","","","","","","","","1","3","2","4","1","3","12",
"기타 음란행위","송파","범죄 발생지","","","","","","","","","","","","2","","1","2","2","1","6",
"기타 음란행위","강동","범죄 발생지","","","","","","","","","","","","1","","-","1","5","5","6",
"기타 음란행위","중구","범죄 발생지","","","","","","","","","","","","1","1","1","-","3","-","-",
"기타 음란행위","서구","범죄 발생지","","","","","","","","","","","","1","","2","-","4","-","1",
"기타 음란행위","동구","범죄 발생지","","","","","","","","","","","","2","","1","2","4","4","1",
"기타 음란행위","영도","범죄 발생지","","","","","","","","","","","","","","-","1","-","-","1",
"기타 음란행위","부산진","범죄 발생지","","","","","","","","","","","","5","2","2","3","7","8","6",
"기타 음란행위","동래","범죄 발생지","","","","","","","","","","","","3","1","3","2","8","4","19",
"기타 음란행위","남구","범죄 발생지","","","","","","","","","","","","","","-","1","3","-","2",
"기타 음란행위","북구","범죄 발생지","","","","","","","","","","","","3","1","1","4","7","2","5",
"기타 음란행위","해운대","범죄 발생지","","","","","","","","","","","","1","5","-","4","10","3","4",
"기타 음란행위","사하","범죄 발생지","","","","","","","","","","","","","","3","3","5","1","3",
"기타 음란행위","금정","범죄 발생지","","","","","","","","","","","","","","4","5","3","-","3",
"기타 음란행위","강서","범죄 발생지","","","","","","","","","","","","","1","1","3","1","1","-",
"기타 음란행위","연제","범죄 발생지","","","","","","","","","","","","1","2","1","4","1","1","3",
"기타 음란행위","수영","범죄 발생지","","","","","","","","","","","","","","-","1","7","1","1",
"기타 음란행위","사상","범죄 발생지","","","","","","","","","","","","","1","1","2","7","7","6",
"기타 음란행위","기장군","범죄 발생지","","","","","","","","","","","","5","","-","1","1","1","-",
"기타 음란행위","중구","범죄 발생지","","","","","","","","","","","","","","-","2","5","5","2",
"기타 음란행위","동구","범죄 발생지","","","","","","","","","","","","","1","2","-","3","15","5",
"기타 음란행위","서구","범죄 발생지","","","","","","","","","","","","1","5","2","8","8","5","6",
"기타 음란행위","남구","범죄 발생지","","","","","","","","","","","","1","1","-","-","-","4","3",
"기타 음란행위","북구","범죄 발생지","","","","","","","","","","","","1","2","-","3","1","2","11",
"기타 음란행위","수성","범죄 발생지","","","","","","","","","","","","2","1","1","5","2","8","5",
"기타 음란행위","달서","범죄 발생지","","","","","","","","","","","","1","3","-","2","3","6","8",
"기타 음란행위","달성군","범죄 발생지","","","","","","","","","","","","","","-","2","-","-","-",
"기타 음란행위","중구","범죄 발생지","","","","","","","","","","","","","","1","1","-","3","1",
"기타 음란행위","동구","범죄 발생지","","","","","","","","","","","","","","-","1","2","-","-",
"기타 음란행위","서구","범죄 발생지","","","","","","","","","","","","1","1","3","2","6","4","13",
"기타 음란행위","미추홀","범죄 발생지","","","","","","","","","","","","1","","2","-","5","3","5",
"기타 음란행위","연수","범죄 발생지","","","","","","","","","","","","","2","2","4","4","2","1",
"기타 음란행위","남동","범죄 발생지","","","","","","","","","","","","13","3","5","3","13","5","5",
"기타 음란행위","부평","범죄 발생지","","","","","","","","","","","","1","13","1","9","15","11","7",
"기타 음란행위","계양","범죄 발생지","","","","","","","","","","","","","2","2","1","15","3","3",
"기타 음란행위","강화군","범죄 발생지","","","","","","","","","","","","","","-","-","2","-","-",
"기타 음란행위","옹진군","범죄 발생지","","","","","","","","","","","","","","-","-","-","-","-",
"기타 음란행위","동구","범죄 발생지","","","","","","","","","","","","","1","1","1","8","2","1",
"기타 음란행위","서구","범죄 발생지","","","","","","","","","","","","","","1","2","-","3","-",
"기타 음란행위","남구","범죄 발생지","","","","","","","","","","","","","1","-","1","3","2","-",
"기타 음란행위","북구","범죄 발생지","","","","","","","","","","","","","","3","-","7","7","3",
"기타 음란행위","광산","범죄 발생지","","","","","","","","","","","","","","-","3","5","3","2",
"기타 음란행위","중구","범죄 발생지","","","","","","","","","","","","","","1","-","6","2","-",
"기타 음란행위","동구","범죄 발생지","","","","","","","","","","","","2","","-","2","-","4","-",
"기타 음란행위","서구","범죄 발생지","","","","","","","","","","","","3","5","-","1","1","2","1",
