"지능범죄",직무유기,377,6,12,1,32,-,-,-,-,-,3,-,3,200,4,4,2,3,-,1,-,1,8,1,1,-,12,1,1,1,1,5,1,2,71,496,3,13,1,31,-,-,-,-,3,1,1,9,274,4,5,-,-,-,-,-,1,13,1,3,2,8,-,-,3,1,3,-,-,116,555,9,16,-,39,-,-,1,-,1,7,1,3,320,4,2,-,-,-,3,1,2,15,3,8,-,17,1,2,4,-,-,-,-,96,577,7,13,-,46,-,-,1,-,-,3,-,1,348,6,4,-,1,-,-,1,4,4,2,7,2,12,1,-,5,2,-,-,-,107,507,8,11,-,43,-,-,-,-,1,1,1,4,304,3,3,-,1,1,-,3,3,11,1,2,1,6,2,1,5,-,1,-,-,90,531,6,12,-,45,-,-,-,-,-,2,1,3,297,4,3,-,1,-,3,-,-,16,3,-,-,14,-,-,10,-,1,-,-,110,504,8,16,-,35,-,1,-,-,5,1,1,3,289,2,6,-,1,-,1,1,1,12,1,4,-,8,-,1,3,1,5,-,-,98,581,9,14,-,65,-,-,-,-,1,4,-,5,310,5,4,-,1,-,1,-,4,11,2,9,2,7,-,-,7,1,-,-,-,119,590,8,8,1,58,-,-,-,-,3,1,-,3,330,5,3,-,-,-,-,-,3,9,-,2,-,5,1,1,5,-,2,-,-,142,730,4,8,1,65,-,-,-,-,1,-,3,3,407,3,6,-,-,-,1,-,3,8,1,4,-,9,-,2,5,1,2,-,-,193,957,15,8,-,72,-,1,1,-,2,3,2,5,542,1,5,-,1,-,-,-,2,21,4,6,-,11,-,3,6,-,1,-,1,244,1550,24,18,-,116,-,-,1,-,2,3,1,7,829,-,5,-,1,-,-,1,-,13,4,9,2,11,1,3,5,-,2,-,2,490
"지능범죄",직권남용,226,3,4,-,33,-,-,-,-,1,1,1,4,120,2,2,1,2,-,1,-,1,2,-,-,1,5,-,-,2,1,-,-,-,39,276,4,3,1,44,-,-,-,-,3,1,-,6,139,2,1,-,2,-,2,-,2,6,-,3,1,4,-,-,3,1,1,-,-,47,325,7,10,1,45,-,1,2,-,1,5,-,9,153,2,-,-,-,-,6,1,3,5,-,-,1,9,-,-,3,-,1,1,-,59,364,5,9,-,53,1,1,1,-,3,1,2,13,165,-,2,-,-,1,1,2,4,6,2,4,-,7,1,-,6,-,2,-,1,71,401,9,12,1,55,1,-,-,-,2,5,2,13,193,-,-,-,-,-,3,2,-,12,1,-,-,1,1,-,5,1,2,-,-,80,437,2,6,1,70,-,-,1,-,3,2,3,5,225,4,1,-,5,-,3,-,2,10,2,4,-,5,-,-,5,-,2,-,1,75,494,7,14,2,74,-,1,2,-,2,1,2,10,247,-,2,-,1,1,1,-,1,9,-,5,1,6,-,-,7,1,6,-,-,91,603,8,11,1,80,-,-,1,-,4,6,2,3,339,1,2,-,3,2,3,1,1,16,-,6,1,4,-,2,3,-,3,-,-,100,674,9,11,-,96,-,-,-,-,1,1,1,9,354,-,-,1,3,-,1,1,4,12,4,8,-,4,-,1,2,-,8,1,-,142,724,11,12,-,83,-,1,1,-,2,1,3,4,370,-,2,-,2,1,3,-,1,20,2,4,2,2,1,1,9,-,4,-,-,182,875,14,16,-,113,-,-,4,-,5,3,2,14,426,-,-,-,2,-,4,-,-,14,4,9,2,6,-,-,8,-,2,-,-,227,1792,19,24,1,184,-,1,1,-,7,4,4,29,893,3,1,1,1,-,7,-,2,15,2,12,2,3,1,3,8,-,10,-,-,554
"지능범죄",증수뢰,586,1,7,1,28,-,-,-,-,8,-,92,31,257,1,1,1,3,-,3,5,1,23,25,-,1,1,-,3,-,1,8,-,-,84,357,2,5,-,15,-,-,-,-,4,-,3,26,214,1,2,-,-,-,1,-,1,7,10,2,1,-,-,-,-,-,2,-,-,61,253,3,3,1,18,-,-,-,-,1,-,-,25,124,-,5,-,1,-,1,-,3,5,2,3,1,-,-,2,-,-,4,-,-,51,251,-,2,1,21,-,-,-,-,-,1,4,28,131,-,3,-,3,-,-,-,-,-,5,1,-,-,-,-,-,-,3,-,-,48,247,-,1,-,16,-,-,-,-,1,1,-,27,116,-,1,-,-,-,5,1,1,9,5,1,-,2,-,-,-,-,8,-,-,52,260,2,5,-,24,-,-,-,-,1,-,1,19,132,2,-,-,1,-,-,1,-,6,2,1,2,-,-,-,-,-,4,-,-,57,312,1,1,-,26,-,-,-,-,-,1,2,30,169,2,5,-,-,-,2,1,1,7,2,5,-,2,-,-,-,-,-,-,-,55,347,3,3,1,18,-,-,-,-,6,4,3,27,136,-,2,-,-,-,3,2,1,16,4,8,2,1,32,-,-,-,7,-,-,68,260,2,2,-,15,-,-,-,-,2,2,2,25,109,3,2,-,-,-,-,2,1,17,3,3,-,1,-,1,-,-,2,-,-,66,289,-,5,-,13,-,1,-,-,1,1,1,18,130,1,2,-,-,-,1,2,2,26,2,2,-,1,-,2,-,-,4,-,-,74,402,3,3,-,17,-,1,-,-,1,2,3,18,103,-,2,-,-,-,-,4,4,8,-,3,-,1,-,2,-,-,3,-,-,224,320,4,4,-,18,-,-,-,-,1,1,-,11,115,-,1,-,1,-,-,2,1,20,3,4,-,2,-,1,-,-,1,-,-,130
"지능범죄",통화,7900,5,19,3,93,6,114,62,25,203,139,8,75,210,-,-,-,19,1,17,3,17,4,5417,13,5,-,-,1,-,-,3,-,9,1429,8203,5,2,2,96,1,90,90,12,141,123,13,48,269,-,-,-,10,1,20,1,26,-,5286,10,4,-,-,-,-,-,-,-,5,1948,3874,6,10,7,101,3,96,98,7,163,83,14,57,174,-,-,-,13,-,26,3,9,-,2517,12,1,-,-,1,-,-,2,-,8,463,2770,3,6,4,87,1,61,75,4,82,26,6,32,110,-,-,-,10,2,18,5,3,-,1428,8,1,1,-,-,-,-,-,-,10,787,1822,4,9,2,62,-,34,71,1,52,26,4,18,46,-,-,-,7,-,7,2,1,-,953,1,-,-,-,-,-,-,2,-,2,518,1811,5,3,1,40,1,23,45,-,47,18,3,15,36,-,-,-,3,-,7,1,2,3,975,3,1,1,-,-,-,-,2,-,-,576,2794,1,5,4,95,3,43,88,5,72,62,1,24,65,-,-,-,12,-,3,3,2,1,1428,9,4,-,-,-,-,-,2,-,4,858,1194,2,3,3,49,4,32,42,-,50,33,2,27,33,-,-,-,2,-,2,1,5,-,725,3,-,-,-,-,-,-,-,-,-,176,980,4,2,1,47,2,22,39,3,53,32,6,27,30,-,-,-,5,-,3,-,2,-,547,5,2,-,1,-,-,-,-,-,1,146,626,2,3,2,29,1,22,19,-,32,12,5,11,14,-,-,-,3,-,4,-,-,1,365,4,-,-,-,-,-,-,-,-,-,97,376,2,4,-,14,-,1,18,-,19,9,2,17,16,-,-,-,-,-,11,-,-,1,205,-,1,-,-,-,-,-,-,-,-,56,452,3,1,-,15,-,10,13,-,23,14,-,5,13,-,-,-,2,-,4,-,-,-,254,2,1,-,-,-,-,-,-,-,-,92
"지능범죄",문서・인장,14948,298,636,6,426,2,24,86,5,238,75,55,274,8045,42,40,-,43,5,64,92,7,37,339,477,29,22,13,4,-,4,13,1,42,3504,14393,237,518,16,371,3,30,156,7,330,72,34,301,6862,28,48,1,41,2,61,82,5,28,282,104,19,17,36,7,-,3,13,1,28,4650,15385,277,562,11,529,9,48,196,12,513,137,58,328,7726,53,34,1,19,3,105,83,8,44,358,146,35,15,2,11,1,2,25,1,63,3970,14441,256,398,14,519,6,33,183,75,584,155,25,276,6758,81,32,4,23,1,6,44,7,35,315,119,31,13,4,3,2,1,26,-,27,4385,14546,281,389,11,684,6,27,205,21,570,116,38,259,6420,50,37,3,20,-,9,38,11,46,272,90,41,29,250,6,1,2,38,-,31,4545,13295,216,382,11,761,3,28,266,7,624,110,27,275,5431,45,31,3,28,-,7,46,5,53,191,82,43,24,40,8,1,-,73,-,28,4446,12452,215,320,15,608,1,26,182,6,351,83,20,275,5598,43,35,4,14,-,1,38,10,28,149,80,41,18,388,13,-,2,34,2,20,3832,12290,228,292,9,627,5,29,257,7,328,99,27,389,4547,19,35,3,14,-,6,25,5,26,182,83,35,13,1305,12,-,1,83,-,27,3572,11343,237,294,18,667,4,27,230,9,321,97,37,440,4704,31,48,-,20,1,5,5,12,31,179,83,30,15,34,10,2,-,89,-,22,3641,11533,307,289,10,689,1,20,192,9,342,76,28,378,4257,18,22,1,7,-,9,3,7,41,139,80,19,21,50,10,3,1,86,-,17,4401,10472,206,256,15,697,2,10,125,5,248,67,35,145,3829,17,26,4,12,1,4,2,4,25,125,63,19,23,157,2,1,-,52,-,14,4281,11259,255,228,17,780,3,11,213,11,242,58,36,223,3519,17,9,-,7,-,3,4,7,26,98,86,13,17,95,16,1,1,92,-,23,5148
"지능범죄",유가증권인지,803,7,11,-,25,1,8,20,1,27,6,6,23,290,2,1,-,3,-,4,2,1,-,108,2,1,-,-,-,-,-,1,-,1,252,508,3,4,1,12,1,5,-,-,5,2,7,15,197,3,4,-,-,-,3,4,-,-,56,1,-,-,-,-,-,-,-,-,1,184,456,7,6,-,24,-,5,14,-,13,8,4,15,170,1,2,-,-,-,5,3,3,-,57,3,-,-,-,-,-,-,1,-,-,115,360,-,4,-,13,-,2,3,-,6,8,2,10,134,2,-,-,1,-,-,2,-,-,50,2,-,1,-,-,-,-,-,-,1,119,282,4,8,-,5,1,2,3,-,5,2,1,10,103,2,1,-,1,-,-,-,1,-,38,-,-,-,-,-,-,-,1,-,-,94,219,-,5,1,11,1,-,1,-,3,1,1,5,82,2,1,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,87,217,1,1,-,2,-,4,-,1,7,1,-,7,84,1,-,-,-,-,-,-,-,-,21,1,-,-,-,-,-,-,1,-,-,85,197,-,3,-,5,-,5,6,1,8,2,4,8,87,1,-,-,-,-,-,1,-,-,12,-,-,-,-,-,-,-,-,-,-,54,140,2,2,-,5,-,1,2,-,12,3,2,1,44,-,1,-,1,-,-,-,2,-,11,-,-,-,-,-,-,-,2,-,-,49,84,1,-,-,5,-,1,1,-,2,2,-,4,31,1,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,27,63,-,-,-,1,-,2,3,1,1,1,2,-,17,-,-,-,-,-,-,-,1,-,6,-,-,-,-,-,-,-,-,-,-,28,58,-,-,-,4,1,-,-,-,1,1,-,2,11,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,21
"지능범죄",사기,223470,7925,15458,90,9331,176,430,890,86,8854,1708,1555,21307,56542,1561,1900,185,353,16,1790,176,159,341,12988,3052,294,518,107,24,10,35,402,2,3884,71321,235366,7927,16013,103,9172,155,397,703,112,6821,1553,1558,17744,55253,2090,2135,449,411,21,1609,175,163,361,11839,2554,324,543,84,34,10,44,377,2,3513,91117,269082,11575,22223,109,11976,168,471,1194,75,8038,2022,1548,22885,58554,2481,2139,369,456,35,2218,182,207,389,14603,1760,318,555,18,45,10,246,429,5,3503,98276,238409,9817,17487,86,10727,164,409,1223,117,5958,1546,1375,17132,49929,1746,2027,145,297,26,439,146,248,368,13283,1994,297,535,114,37,11,31,328,-,1641,98726,247293,9629,17561,120,11521,144,438,1062,76,6940,1592,1506,16369,47382,1776,2222,143,559,41,508,111,349,328,10890,1698,281,561,510,26,18,35,344,2,1593,110958,241613,9307,15443,190,12471,141,406,659,77,6540,1443,1499,15440,44093,1606,2181,149,284,25,553,114,499,227,8274,1694,239,453,501,29,8,21,282,3,1232,115530,231489,8389,14699,524,14547,127,413,761,47,4675,1334,1318,14783,41518,1432,2118,104,386,54,530,130,177,287,9605,1780,211,423,54,15,12,23,338,8,1075,109592,270029,9467,16079,596,19529,156,447,732,68,6445,1727,1261,21621,44041,1300,2261,112,586,68,1153,136,243,299,11067,2210,215,385,257,27,12,24,336,7,1241,125921,304472,10537,18015,865,23413,129,486,923,68,5632,1878,1587,22920,43820,1235,2243,137,735,54,1444,250,196,268,10609,1791,234,414,148,36,13,9,406,1,749,153227,347675,12365,18366,1161,36460,145,395,1266,71,5388,1746,1424,21123,40892,1266,2015,113,441,78,1669,134,180,233,5259,1741,194,393,75,47,13,16,821,2,402,191781,294075,10071,12618,939,44667,115,354,2389,67,4370,1232,1153,11025,28142,884,1305,92,438,59,1329,156,176,233,1771,1516,153,271,33,45,12,13,1326,6,316,166799,325848,9443,12024,856,43369,130,355,1863,73,5087,1199,1115,16606,26511,854,1447,81,416,60,1286,170,183,318,1329,1286,135,284,47,85,15,19,1188,4,237,197773
"지능범죄",횡령,26767,605,770,27,2418,92,117,140,53,753,279,138,978,8807,429,351,76,171,152,456,53,88,167,1098,144,80,102,12,7,1,12,231,81,146,7733,31273,565,718,27,2709,79,136,168,45,794,233,156,859,9229,616,361,92,187,138,612,43,132,148,1006,152,107,87,13,-,1,8,181,90,99,11482,34892,706,718,44,5951,159,263,452,88,2139,358,186,1296,8523,506,363,120,475,249,1154,95,290,246,1019,201,79,113,19,8,3,13,294,289,151,8322,37024,775,800,42,6188,136,233,405,47,1014,304,167,1074,8255,560,365,103,373,198,788,61,305,137,913,173,100,100,15,9,3,15,307,138,110,12811,46734,892,1010,55,9982,166,281,661,68,1131,301,162,1181,8313,623,369,82,655,362,1332,86,546,219,922,195,106,113,14,8,1,8,495,313,168,15914,50053,1010,1024,68,12331,193,322,751,84,1010,349,175,1174,6919,477,358,98,892,467,1651,107,534,218,758,245,91,99,14,2,2,4,557,376,154,17539,50498,916,724,61,13621,203,320,764,98,952,323,195,1267,6278,379,321,99,899,439,1868,100,600,219,700,215,66,96,60,6,2,4,591,438,142,17532,55113,1286,832,127,17968,327,535,837,192,2075,640,332,2220,6371,380,284,90,1853,769,3516,233,969,287,948,364,112,122,13,6,2,9,830,1164,269,9151,58508,1657,879,130,21192,396,578,930,215,1341,731,380,2236,5904,326,286,91,2085,835,3848,285,1159,337,908,399,88,121,11,5,1,8,972,1309,294,8571,58889,1991,1035,151,22669,253,641,989,214,1425,647,348,2002,5582,311,206,91,1766,801,3277,142,950,184,759,337,72,130,57,3,-,8,930,1076,236,9606,50421,2016,744,102,20347,228,658,1013,180,1516,555,197,1020,3926,229,166,69,1569,788,2437,90,972,117,528,313,42,135,22,1,3,4,952,900,144,8438,60220,2218,759,125,24087,261,785,1217,200,2317,652,291,1455,3878,249,179,74,1897,987,2592,179,1122,167,517,301,65,103,5,1,1,5,1032,1068,169,11262
"지능범죄",배임,4725,145,170,-,67,-,3,1,2,40,34,8,104,2596,145,47,10,8,-,6,3,4,23,132,14,14,30,-,1,-,3,6,-,14,1095,4229,170,136,1,73,2,4,1,2,44,23,7,120,2011,113,30,10,4,-,1,1,-,18,124,11,22,35,2,-,-,3,4,-,8,1249,4617,241,143,-,84,9,3,-,1,79,33,15,106,2092,308,45,9,1,-,4,3,2,13,118,15,12,28,3,3,-,-,5,-,7,1235,4456,243,159,1,86,4,4,2,1,80,43,10,111,2005,126,45,9,1,-,2,6,1,16,127,15,19,28,-,-,-,1,9,-,5,1297,4289,238,118,-,91,3,5,5,2,71,40,5,113,1802,263,34,1,3,-,1,4,4,24,119,26,25,26,5,-,-,2,3,-,6,1250,4358,207,113,1,88,6,8,7,1,407,30,6,99,1737,152,28,5,3,-,-,3,3,16,81,14,23,17,4,-,-,1,7,-,17,1274,3706,155,118,-,99,6,7,2,2,44,30,13,81,1583,140,48,7,1,3,4,3,2,16,90,21,14,25,3,5,-,1,5,-,6,1172,4344,181,85,2,135,4,6,2,-,52,28,15,69,1765,132,43,7,4,-,-,4,3,28,71,12,22,24,1,1,-,-,3,-,7,1638,4566,173,96,2,127,9,6,3,2,55,21,15,86,1803,124,32,3,1,-,4,4,4,23,72,15,15,19,5,-,-,-,2,-,4,1841,4092,175,79,-,192,6,5,4,4,46,21,16,59,1778,50,44,7,-,-,-,4,4,20,66,16,19,23,1,1,-,3,4,-,6,1439,3466,141,46,1,151,7,3,5,4,39,20,7,35,1543,36,22,1,-,-,-,4,8,15,43,17,12,7,1,-,-,1,5,-,1,1291,3606,158,33,-,143,5,5,4,2,45,18,8,39,1329,41,31,-,1,-,1,6,4,19,45,12,16,12,1,2,-,1,1,-,2,1622
"풍속범죄",소계,28834,1708,4241,2,567,9,41,25,16,522,246,884,2144,5019,51,3,73,291,263,78,178,79,41,12,17,4,25,-,1,-,3,31,153,1180,10927,24801,1613,2803,6,686,11,37,20,137,344,159,911,2196,3048,31,1,37,357,238,100,161,73,44,9,16,9,15,1,-,-,2,29,218,771,10718,27373,1834,3364,5,1980,27,79,71,18,505,243,1296,2094,4267,45,1,43,854,441,215,134,140,88,31,49,13,33,-,1,-,-,48,712,538,8204,24976,1347,2178,2,2468,17,57,58,93,424,138,1068,1071,3324,37,2,32,1093,564,242,73,124,192,22,30,13,36,-,2,1,1,38,701,526,9002,24491,1129,2156,5,2577,35,75,85,20,342,173,826,836,3068,35,2,44,1583,760,348,54,163,144,16,39,15,36,-,1,-,-,73,685,339,8827,26165,1468,2585,6,1885,28,47,76,9,295,147,657,762,3272,28,1,43,870,533,214,22,156,123,15,32,16,28,1,7,-,2,49,654,795,11339,22501,1290,1842,7,2561,13,55,103,7,335,127,548,620,2076,19,1,24,1136,650,331,23,154,152,11,39,8,42,2,-,1,1,54,551,366,9352,20162,1453,2072,10,2214,28,56,116,23,362,199,761,818,1959,22,4,28,873,715,407,24,199,243,15,67,9,34,1,7,4,1,41,1118,322,5957,21153,1693,1760,6,2457,25,83,122,19,377,192,809,849,2062,23,2,23,742,674,337,32,248,245,7,55,12,33,-,17,1,1,60,1150,324,6713,22632,1884,1950,5,2287,30,67,102,24,291,213,791,736,2602,21,1,35,543,401,235,27,199,166,12,63,7,33,2,24,-,3,52,1025,246,8555,23360,2605,2112,-,2203,36,52,117,16,342,187,661,526,1996,19,2,32,493,414,375,21,205,168,6,41,5,39,4,14,-,-,45,822,258,9544,27113,3629,2574,9,2294,21,49,80,17,257,157,633,488,1171,13,3,30,437,417,184,30,207,244,6,50,5,24,-,32,2,-,48,925,382,12695
"풍속범죄",성풍속범죄,13381,1135,2284,2,494,9,11,17,16,57,25,701,207,2056,1,-,1,288,263,62,1,30,41,6,14,1,1,-,-,-,-,18,153,462,5025,14935,1238,1904,6,621,11,18,19,136,117,64,800,1064,1486,3,-,1,356,238,83,8,44,42,5,15,4,5,1,-,-,1,16,218,592,5819,19385,1523,2252,5,1895,26,59,67,18,235,83,1152,728,2294,11,-,2,849,441,195,35,84,87,25,48,12,12,-,1,-,-,33,712,422,6079,16683,1006,1265,2,2271,17,52,55,93,171,48,978,369,1400,25,1,1,1092,564,238,9,89,191,12,30,12,6,-,1,1,1,27,700,214,5742,16219,745,1073,4,2440,34,69,77,20,232,65,644,293,1266,1,1,-,1581,760,348,12,129,143,11,36,13,6,-,1,-,-,68,685,172,5290,12719,766,916,5,1766,28,42,70,9,173,50,477,258,709,10,-,3,869,533,212,8,130,121,9,28,13,9,-,1,-,2,42,654,131,4675,13812,723,785,6,2491,12,46,100,7,190,89,482,278,539,7,-,2,1136,650,327,8,128,151,10,36,8,4,-,-,1,1,48,551,128,4868,14158,1073,1043,10,2159,28,47,116,23,243,125,670,351,542,2,3,3,872,715,405,9,164,243,10,64,7,16,-,2,4,1,32,1118,137,3921,13145,1282,862,6,2362,24,68,118,18,207,113,691,343,364,5,2,1,738,673,334,13,191,245,5,54,11,16,-,2,1,1,51,1150,109,3085,14497,1555,1156,5,2182,30,61,100,24,182,124,743,267,391,6,1,2,541,401,233,12,161,155,8,61,6,14,-,8,-,3,47,1025,91,4902,16969,2316,1486,-,2132,36,45,114,15,186,130,611,206,383,4,1,1,492,414,373,10,196,168,2,41,4,24,-,7,-,-,42,822,150,6558,22650,3382,2049,9,2214,20,46,78,17,176,115,604,252,267,2,2,1,436,417,183,7,166,244,5,50,4,20,-,24,2,-,46,925,265,10622
"풍속범죄",도박범죄,15453,573,1957,-,73,-,30,8,-,465,221,183,1937,2963,50,3,72,3,-,16,177,49,-,6,3,3,24,-,1,-,3,13,-,718,5902,9866,375,899,-,65,-,19,1,1,227,95,111,1132,1562,28,1,36,1,-,17,153,29,2,4,1,5,10,-,-,-,1,13,-,179,4899,7988,311,1112,-,85,1,20,4,-,270,160,144,1366,1973,34,1,41,5,-,20,99,56,1,6,1,1,21,-,-,-,-,15,-,116,2125,8293,341,913,-,197,-,5,3,-,253,90,90,702,1924,12,1,31,1,-,4,64,35,1,10,-,1,30,-,1,-,-,11,1,312,3260,8272,384,1083,1,137,1,6,8,-,110,108,182,543,1802,34,1,44,2,-,-,42,34,1,5,3,2,30,-,-,-,-,5,-,167,3537,13446,702,1669,1,119,-,5,6,-,122,97,180,504,2563,18,1,40,1,-,2,14,26,2,6,4,3,19,1,6,-,-,7,-,664,6664,8689,567,1057,1,70,1,9,3,-,145,38,66,342,1537,12,1,22,-,-,4,15,26,1,1,3,-,38,2,-,-,-,6,-,238,4484,6004,380,1029,-,55,-,9,-,-,119,74,91,467,1417,20,1,25,1,-,2,15,35,-,5,3,2,18,1,5,-,-,9,-,185,2036,8008,411,898,-,95,1,15,4,1,170,79,118,506,1698,18,-,22,4,1,3,19,57,-,2,1,1,17,-,15,-,-,9,-,215,3628,8135,329,794,-,105,-,6,2,-,109,89,48,469,2211,15,-,33,2,-,2,15,38,11,4,2,1,19,2,16,-,-,5,-,155,3653,6391,289,626,-,71,-,7,3,1,156,57,50,320,1613,15,1,31,1,-,2,11,9,-,4,-,1,15,4,7,-,-,3,-,108,2986,4463,247,525,-,80,1,3,2,-,81,42,29,236,904,11,1,29,1,-,1,23,41,-,1,-,1,4,-,8,-,-,2,-,117,2073
"특별경제범죄",소계,68026,1990,3606,30,3178,48,250,467,50,1957,933,591,8323,15657,788,289,58,115,15,781,99,56,116,4467,437,66,107,74,1,-,17,135,2,950,22373,78155,2489,4558,12,3618,58,326,613,58,2145,997,567,8446,14331,777,301,44,100,21,902,78,62,134,3454,525,122,103,12,3,-,7,149,4,754,32385,71019,2379,3974,25,4379,94,448,1103,71,2798,1159,883,9745,12863,1141,300,51,175,47,1369,91,59,126,3203,763,88,110,4,3,-,10,151,4,285,23118,72908,1885,3093,19,4256,99,447,1105,129,2391,877,493,7483,12496,725,362,41,203,38,117,62,55,171,3011,623,110,110,12,4,-,4,111,3,249,32124,86329,2374,5509,23,4588,58,430,1152,44,2148,880,447,6918,12243,756,303,38,236,32,136,47,89,221,2478,661,87,100,7,6,-,8,146,5,399,43760,65025,1620,2050,9,3941,51,343,1114,24,1941,906,446,6309,10239,584,302,35,179,28,142,42,57,132,1713,635,87,95,9,2,1,2,174,3,230,31580,53356,1162,1580,7,3988,52,272,1029,22,1626,541,424,5947,8087,507,297,26,153,13,127,40,66,180,1580,568,79,110,10,3,-,7,156,-,162,24535,53994,1348,1560,29,4973,86,390,1434,50,2102,882,756,10373,9162,449,386,23,205,25,348,57,90,253,2012,879,106,111,18,3,1,3,200,3,179,15498,51400,1411,1370,38,5251,83,430,1384,61,2321,991,749,9263,8625,503,339,28,226,34,353,59,77,192,1918,907,96,134,14,6,-,6,234,4,152,14141,47826,1471,1068,31,4856,38,500,1424,59,2092,821,664,8417,7713,497,409,39,215,33,478,53,78,97,1068,791,82,117,11,2,-,4,216,2,127,14353,40708,1278,874,28,4104,50,373,1381,58,2187,686,604,4825,5978,517,355,25,191,17,381,38,57,80,650,564,50,112,10,2,-,5,187,4,91,14946,48615,1407,943,23,4222,40,337,1331,52,2166,810,549,5888,6552,519,285,30,159,22,419,43,93,70,550,539,64,81,12,5,-,3,183,4,83,21131
"마약범죄",소계,4160,208,866,11,1068,-,-,3,-,64,20,595,169,165,4,3,4,36,-,106,4,22,5,12,84,5,83,1,1,-,7,57,35,17,505,4268,214,697,8,1177,1,-,2,1,45,23,645,167,190,7,3,3,51,1,122,-,22,2,8,110,4,79,4,-,-,7,52,31,18,574,4598,410,807,9,1180,-,1,3,-,39,24,544,141,177,6,4,2,37,3,147,1,24,2,14,196,-,123,1,7,-,3,49,34,12,598,4825,357,891,7,1307,1,1,5,-,41,23,574,144,231,15,3,4,72,5,102,3,21,3,26,97,1,116,-,-,-,3,43,29,13,687,6411,455,1155,11,1676,-,5,9,-,53,18,863,203,247,10,3,3,84,4,156,6,27,2,19,94,2,164,3,-,-,-,74,52,14,999,7329,635,1446,22,1746,1,2,14,2,81,28,1059,205,263,22,5,-,100,1,169,6,11,3,40,182,4,218,21,-,-,3,113,56,20,851,7501,589,1594,10,1745,3,2,22,-,70,28,1091,198,212,23,3,7,68,2,189,-,28,3,73,143,3,223,27,-,-,5,118,54,11,957,6513,622,1350,13,1288,1,4,23,-,58,17,804,182,195,17,1,3,58,4,162,-,14,6,118,144,5,227,1,1,1,4,74,29,8,1079,8038,836,1674,16,1774,1,2,25,-,77,30,818,221,209,42,2,5,59,5,144,4,26,3,198,195,6,238,2,1,1,2,110,35,16,1261,9186,883,1982,5,1771,4,4,52,-,139,36,849,221,207,67,1,3,54,5,174,3,17,3,221,350,3,336,-,1,-,4,104,31,11,1645,8088,963,1430,7,1719,-,1,17,-,98,30,934,148,152,67,2,6,55,1,127,1,17,7,52,311,3,278,-,-,1,-,90,26,5,1540,10331,1209,1938,6,1880,-,2,20,-,70,31,920,314,173,46,-,4,52,4,112,4,19,6,151,243,2,402,5,2,-,6,102,30,10,2568
"보건범죄",소계,14083,188,268,2,501,1,36,7,9,1405,828,253,4353,1109,146,10,16,4,-,152,3,14,4,1,989,10,84,1,4,-,21,16,2,29,3617,16800,197,721,1,484,5,124,6,8,2662,460,244,3126,1330,1447,3,24,7,1,120,-,30,12,2,951,23,62,11,-,-,11,19,-,40,4669,20383,240,311,3,833,8,859,21,22,2555,1389,333,5091,3754,484,4,130,20,3,196,16,25,13,5,950,16,76,8,-,-,6,34,-,19,2959,14657,278,290,5,750,3,142,10,18,2008,650,260,3351,1650,216,7,45,13,1,6,12,18,11,2,1168,12,95,2,1,1,2,25,1,11,3593,14602,288,279,1,764,-,237,20,19,1320,601,485,2960,1455,263,4,87,4,2,469,4,27,6,4,1167,7,98,3,-,2,3,33,-,10,3980,14662,836,266,5,656,4,134,65,16,1190,481,205,3074,1500,223,5,94,16,2,6,2,25,2,4,1096,10,148,495,2,-,6,25,2,40,4027,12561,684,309,3,699,-,47,56,5,873,592,148,2266,1366,139,2,47,12,2,3,19,18,5,8,1373,17,105,1,-,-,2,32,-,9,3719,11033,662,293,3,646,3,78,21,4,875,459,248,2796,984,56,2,4,7,-,3,20,16,4,5,1419,10,110,-,1,1,5,19,-,7,2272,12570,1021,332,4,746,2,92,29,3,948,594,165,3325,1054,155,2,16,6,-,4,29,16,8,2,1544,3,53,-,4,-,3,26,-,21,2363,14595,1083,638,3,983,4,75,41,5,865,475,280,3975,1041,101,1,19,11,4,4,15,20,10,3,1161,76,60,287,-,-,2,22,-,64,3267,16936,1426,874,5,919,1,59,52,1,780,454,164,5865,841,384,3,4,9,-,7,29,49,7,7,964,59,85,2,-,1,2,15,-,41,3827,17749,958,423,2,1337,-,33,54,1,851,419,159,7441,671,48,1,7,15,-,4,70,47,9,4,977,13,113,-,-,-,2,19,1,150,3920
