"범죄별(1)",범죄별(2),범죄별(3),1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005
"범죄별(1)",범죄별(2),범죄별(3),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명)
"특별법범",에너지이용합리화법,소계,28,24,85.7,24,24,-,15,14,93.3,17,14,3,20,18,90.0,19,19,-,71,71,100.0,72,70,2,82,80,97.6,80,80,-,1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",여객자동차운수사업법,소계,501,527,105.2,660,631,29,429,416,97.0,507,496,11,323,330,102.2,366,357,9,390,375,96.2,466,444,22,440,402,91.4,498,478,20,258,259,100.4,408,393,15,43,45,104.7,52,50,2,83,86,103.6,110,102,8,66,67,101.5,104,92,12,82,81,98.7,128,109,19,58,60,103.4,97,85,12,50,51,102.0,42,39,3,69,73,105.8,85,83,2
"특별법범",여권법,소계,13,14,107.7,20,18,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,31,83.7,48,33,15,41,27,65.8,55,33,22,40,31,77.5,55,26,29,43,29,67.4,49,32,17
"특별법범",여신전문금융업법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,443,337,76.1,520,377,143,666,548,82.2,826,634,192,1140,1010,88.6,1708,1280,428,1142,981,85.9,1639,1302,337,1067,842,78.9,922,662,260,716,545,76.1,684,573,111
"특별법범",오수ㆍ분뇨 및 축산폐수의 처리에 관한법률,소계,-,-,-,-,-,-,15,18,120.0,27,23,4,9,6,66.7,10,6,4,17,17,100.0,26,21,5,7,7,100.0,7,6,1,10,8,80.0,10,3,7,7,7,100.0,7,4,3,12,8,66.7,8,4,4,17,17,100.0,28,22,6,12,12,100.0,26,18,8,11,11,100.0,12,11,1,12,10,83.3,8,7,1,3,5,166.6,5,5,-
"특별법범",옥외광고물 등 관리법,소계,-,-,-,-,-,-,1138,1026,90.2,1126,812,314,1065,1014,95.2,1142,798,344,816,769,94.2,815,534,281,490,476,97.1,520,352,168,315,304,96.5,338,265,73,244,232,95.1,261,232,29,482,438,90.9,501,434,67,1107,1083,97.8,1235,1054,181,360,367,101.9,426,398,28,296,282,95.2,320,261,59,366,317,86.6,228,187,41,208,158,75.9,168,155,13
"특별법범",외국환거래법,소계,448,411,91.7,439,314,125,909,702,77.2,737,537,200,368,374,101.6,413,286,127,325,338,104.0,403,303,100,263,310,117.9,401,288,113,280,265,94.6,296,198,98,131,142,108.4,155,116,39,232,226,97.4,259,177,82,79,74,93.6,94,74,20,78,47,60.2,137,110,27,135,85,62.9,280,221,59,209,60,28.7,149,108,41,340,58,17.0,420,243,177
"특별법범",유사 수신행위의 규제에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,194,187,96.3,604,435,169,133,132,99.2,393,265,128,120,88,73.3,214,158,56,157,101,64.3,257,177,80
"특별법범",유선 및 도선사업법,소계,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,2,2,100.0,2,2,-,2,1,50.0,1,1,-,1,2,200.0,2,2,-,-,-,-,-,-,-,1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-
"특별법범",유해화학물질관리법(환각물질흡입),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,100.0,8,8,-,8,8,100.0,18,12,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",유해화학물질관리법,소계,599,689,115.0,1385,1136,249,597,620,103.9,1293,972,321,916,950,103.7,2094,1400,694,1177,1218,103.5,2407,1833,574,1153,1187,102.9,2405,1840,565,825,856,103.8,1591,1225,366,585,612,104.6,1051,845,206,482,484,100.4,811,642,169,336,339,100.8,496,411,85,271,276,101.8,357,287,70,200,198,99.0,222,203,19,60,62,103.3,55,46,9,56,57,101.7,64,54,10
"특별법범",윤락행위 등 방지법,소계,111,131,118.0,196,87,109,140,124,88.6,293,205,88,123,121,98.4,168,67,101,159,162,101.9,372,136,236,249,256,102.8,585,176,409,300,304,101.3,672,258,414,377,394,104.5,978,429,549,469,468,99.8,1256,573,683,1128,1251,110.9,3278,1487,1791,1173,1235,105.2,3589,1586,2003,1046,1112,106.3,3781,1746,2035,925,953,103.0,2669,1098,1571,27,35,129.6,100,63,37
"특별법범",윤락행위 등 방지법(청소년),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",음반ㆍ비디오물 및 게임물에 관한법률,소계,317,316,99.7,334,267,67,319,313,98.1,322,235,87,429,434,101.2,451,382,69,511,515,100.8,551,455,96,382,394,103.1,449,376,73,475,471,99.2,541,500,41,1675,1695,101.2,1961,1623,338,4923,4917,99.9,5391,4363,1028,3368,3369,100.0,3787,2914,873,3267,3274,100.2,3552,2415,1137,3654,3663,100.2,3969,2749,1220,3598,3563,99.0,3382,2312,1070,3138,3048,97.1,3282,2584,698
"특별법범",의료기사 등에 관한법률,소계,-,-,-,-,-,-,41,40,97.6,41,38,3,12,12,100.0,17,16,1,6,5,83.3,5,4,1,1,1,100.0,1,1,-,1,1,100.0,2,2,-,2,1,50.0,6,6,-,13,15,115.4,36,32,4,18,18,100.0,43,30,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",의료법,소계,177,182,102.8,199,155,44,136,132,97.1,148,112,36,91,90,98.9,139,121,18,81,78,96.3,106,79,27,106,105,99.1,146,112,34,108,110,101.9,150,97,53,207,199,96.1,324,215,109,210,201,95.7,319,172,147,272,269,98.9,433,280,153,363,360,99.1,469,294,175,371,367,98.9,621,363,258,628,626,99.6,683,356,327,561,542,96.6,724,516,208
"특별법범",의장법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96,80,83.3,93,87,6,108,90,83.3,120,103,17,95,84,88.4,105,88,17,84,79,94.0,113,107,6,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",인장업법,소계,-,-,-,-,-,-,12,12,100.0,14,13,1,13,14,107.7,15,14,1,13,12,92.3,12,11,1,12,12,100.0,14,11,3,13,12,92.3,12,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",임대주택법,소계,-,-,-,-,-,-,48,38,79.2,44,32,12,1,3,300.0,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",자동차관리법,소계,11008,9574,87.0,10352,9675,677,16111,12918,80.2,13749,12495,1254,10086,9008,89.3,9796,8441,1355,8737,7234,82.8,7476,6833,643,6185,4838,78.2,5092,4652,440,8595,6290,73.2,6628,6007,621,11899,9461,79.5,9963,9077,886,9023,7288,80.8,7815,7098,717,10419,8630,82.8,9476,8520,956,5155,5814,112.7,6233,5706,527,1974,2170,109.9,2339,2082,257,2111,2021,95.7,1281,1144,137,2319,2065,89.0,2119,1981,138
"특별법범",자동차손해배상보장법,소계,-,-,-,-,-,-,254,264,103.9,289,284,5,243,246,101.2,251,240,11,254,253,99.6,259,250,9,1134,1105,97.4,1124,1082,42,447,414,92.6,422,388,34,2370,1265,53.4,1828,1678,150,1040,957,92.0,1008,903,105,744,755,101.4,793,678,115,105,141,134.2,149,126,23,63,51,80.9,56,48,8,47,36,76.6,21,17,4,27,37,137.0,43,42,1
"특별법범",자연공원법,소계,-,-,-,-,-,-,64,65,101.6,66,44,22,33,36,109.1,36,29,7,59,51,86.4,54,43,11,15,16,106.7,18,11,7,28,29,103.6,31,21,10,46,45,97.8,45,33,12,55,56,101.8,56,39,17,27,27,100.0,27,18,9,13,14,107.6,18,13,5,40,39,97.5,39,27,12,13,17,130.7,9,8,1,8,10,125.0,10,9,1
"특별법범",장사 등에 관한법률,소계,-,-,-,-,-,-,13,17,130.8,19,18,1,7,8,114.3,8,7,1,10,11,110.0,11,9,2,12,13,108.3,14,14,-,13,12,92.3,15,13,2,29,32,110.3,36,31,5,19,21,110.5,26,24,2,17,16,94.1,18,17,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",저작권법,소계,751,429,57.1,456,376,80,1030,777,75.4,806,594,212,1383,1092,79.0,1274,785,489,1347,984,73.1,1017,703,314,1066,759,71.2,828,530,298,1433,922,64.3,1007,660,347,1395,979,70.2,1109,727,382,1145,780,68.1,917,589,328,1032,662,64.1,791,528,263,1357,879,64.7,1054,746,308,1370,984,71.8,1364,984,380,1955,1148,58.7,758,519,239,2698,1526,56.5,1673,1359,314
"특별법범",전기공사업법,소계,-,-,-,-,-,-,2,2,100.0,3,3,-,2,2,100.0,4,4,-,1,2,200.0,3,3,-,3,4,133.3,4,4,-,3,2,66.7,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",전기사업법,소계,125,125,100.0,126,114,12,126,124,98.4,134,131,3,88,87,98.9,88,81,7,35,32,91.4,44,40,4,81,82,101.2,93,86,7,22,23,104.5,23,21,2,19,18,94.7,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,11,10,90.9,10,10,-,12,13,108.3,17,13,4,8,15,187.5,8,5,3,5,9,180.0,9,9,-
"특별법범",전기용품안전관리법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,42,107.7,48,45,3,17,16,94.1,30,26,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",전기통신기본법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,12,80.0,13,10,3,19,19,100.0,35,33,2,9,8,88.8,7,5,2,6,7,116.6,7,4,3
"특별법범",전기통신사업법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103,104,100.9,117,81,36,62,58,93.5,63,50,13,46,45,97.8,41,28,13,46,37,80.4,45,36,9
"특별법범",전염병예방법,소계,-,-,-,-,-,-,-,-,-,-,-,-,4,3,75.0,3,-,3,-,-,-,-,-,-,1,1,100.0,1,-,1,2,2,100.0,2,2,-,13,13,100.0,14,11,3,2,2,100.0,2,2,-,17,17,100.0,19,12,7,16,15,93.7,15,9,6,11,11,100.0,11,4,7,-,-,-,-,-,-,1,1,100.0,1,1,-
"특별법범",전투경찰대설치법,소계,-,-,-,-,-,-,51,17,33.3,17,17,-,35,30,85.7,30,30,-,34,30,88.2,30,30,-,35,34,97.1,34,34,-,34,30,88.2,30,30,-,37,30,81.1,30,30,-,27,21,77.8,21,21,-,51,42,82.3,42,42,-,34,35,102.9,35,35,-,28,27,96.4,27,27,-,53,37,69.8,23,23,-,29,14,48.2,14,14,-
"특별법범",전파법,소계,-,-,-,-,-,-,123,24,104.3,25,24,1,9,9,100.0,12,12,-,2,1,50.0,1,1,-,11,11,100.0,15,14,1,-,-,-,-,-,-,12,12,100.0,19,19,-,4,4,100.0,14,14,-,5,4,80.0,7,6,1,7,7,100.0,21,20,1,16,15,93.7,35,34,1,17,18,105.8,62,55,7,39,36,92.3,70,68,2
"특별법범",정보통신공사업법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,100.0,6,6,-,6,6,100.0,10,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",정보통신망 이용촉진 등에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,100.0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,714,631,88.3,812,688,124,947,745,78.6,981,781,200,1071,839,78.3,805,637,168,1327,1379,103.9,1603,1411,192
"특별법범",정치자금법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,2,3,150.0,5,4,1,3,3,100.0,5,3,2,2,2,100.0,3,3,-
"특별법범",조세범 처벌법,소계,36,25,69.4,27,24,3,75,47,62.7,47,42,5,35,32,91.4,38,33,5,23,26,113.0,26,24,2,325,217,66.8,219,195,24,254,185,72.8,215,185,30,632,364,57.6,430,383,47,359,261,72.7,416,385,31,576,381,66.1,528,490,38,775,544,70.1,654,587,67,904,741,81.9,1006,879,127,1779,1123,63.1,776,689,87,2135,1456,68.2,1674,1550,124
"특별법범",조수보호 및 수렵에 관한법률,소계,21,14,66.7,18,17,1,6,5,83.3,7,7,-,4,4,100.0,6,6,-,3,3,100.0,3,3,-,9,9,100.0,15,14,1,-,-,-,-,-,-,4,4,100.0,6,5,1,10,10,100.0,10,8,2,12,11,91.6,18,18,-,10,10,100.0,13,11,2,18,18,100.0,28,28,-,4,14,350.0,29,28,1,-,28,-,51,51,-
"특별법범",주민등록법,소계,67,69,103.0,87,70,17,37,33,89.2,34,16,18,30,29,96.7,32,17,15,22,23,104.5,23,15,8,130,115,88.5,134,95,39,68,64,94.1,98,47,51,30,29,96.7,33,17,16,27,22,81.5,29,12,17,41,46,112.2,51,33,18,68,63,92.6,80,56,24,67,63,94.0,85,63,22,77,58,75.3,47,22,25,83,82,98.8,91,67,24
"특별법범",주차장법,소계,367,343,93.5,390,322,68,703,678,96.4,803,672,131,555,534,96.2,654,535,119,224,216,96.4,276,230,46,282,276,97.9,348,268,80,474,460,97.0,627,496,131,276,258,93.5,324,254,70,354,347,98.0,473,353,120,533,513,96.2,634,485,149,360,360,100.0,460,328,132,596,578,96.9,718,508,210,606,580,95.7,375,264,111,533,484,90.8,514,431,83
"특별법범",주택건설촉진법,소계,-,-,-,-,-,-,182,179,98.4,249,207,42,169,173,102.4,224,207,17,103,103,100.0,160,144,16,133,133,100.0,192,177,15,342,319,93.3,363,312,51,139,141,101.4,298,260,38,150,144,96.0,243,221,22,73,74,101.3,150,139,11,84,85,101.1,149,130,19,130,127,97.6,168,136,32,92,92,100.0,66,52,14,1,2,200.0,2,2,-
"특별법범",중기관리법,소계,1667,1443,86.6,1618,1556,62,251,220,87.6,255,250,5,1,9,900.0,11,9,2,2,3,150.0,3,3,-,1,1,100.0,1,1,-,2,2,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",증권거래법,소계,-,-,-,-,-,-,2,2,100.0,2,2,-,6,6,100.0,6,6,-,10,9,90.0,11,10,1,4,5,125.0,6,5,1,40,39,97.5,50,48,2,46,40,87.0,48,46,2,40,39,97.5,60,57,3,63,63,100.0,121,116,5,37,32,86.4,42,39,3,36,34,94.4,50,47,3,15,15,100.0,12,11,1,25,18,72.0,50,48,2
"특별법범",지방세법,소계,-,-,-,-,-,-,4,3,75.0,3,3,-,2,3,150.0,3,3,-,1,1,100.0,1,1,-,126,95,75.4,95,80,15,42,45,107.1,45,36,9,96,74,77.1,75,65,10,65,65,100.0,65,54,11,88,62,70.4,63,50,13,211,146,69.1,148,128,20,108,107,99.0,154,92,62,51,48,94.1,25,19,6,22,21,95.4,21,21,-
"특별법범",지하수법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,100.0,6,6,-,4,7,175.0,9,7,2,4,4,100.0,5,4,1,5,6,120.0,6,6,-
"특별법범",직업안정 및 고용촉진에 관한법률,소계,-,-,-,-,-,-,52,55,105.8,66,52,14,3,6,200.0,7,5,2,2,2,100.0,2,2,-,3,3,100.0,7,7,-,2,1,50.0,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",직업안정법,소계,271,394,145.4,451,333,118,55,56,101.8,82,66,16,216,222,102.8,275,219,56,282,290,102.8,367,308,59,191,192,100.5,306,251,55,109,119,109.2,169,133,36,119,123,103.4,202,150,52,143,148,103.5,255,192,63,194,199,102.5,346,262,84,119,123,103.3,213,150,63,95,104,109.4,230,161,69,206,193,93.6,484,306,178,190,185,97.3,351,248,103
"특별법범",집회 및 시위에 관한법률,소계,104,105,101.0,267,225,42,72,63,87.5,95,86,9,121,117,96.7,176,146,30,3225,3226,100.0,8923,5203,3720,887,875,98.6,1621,1193,428,686,688,100.3,2100,1469,631,974,964,99.0,2992,2536,456,523,471,90.1,3986,3736,250,381,398,104.4,3596,3055,541,405,404,99.7,2399,2172,227,325,315,96.9,2094,1919,175,370,353,95.4,602,520,82,558,527,94.4,856,729,127
"특별법범",철도법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,226,228,100.8,235,197,38,536,525,97.9,537,435,102,820,795,96.9,696,529,167,410,380,92.6,384,319,65
"특별법범",청소년보호법,소계,292,308,105.5,322,234,88,117,109,93.2,119,86,33,201,204,101.5,209,134,75,249,242,97.2,255,165,90,279,279,100.0,285,197,88,182,178,97.8,189,126,63,58,58,100.0,63,42,21,2,1,50.0,1,-,1,1,-,-,-,-,-,3667,3692,100.6,3999,2105,1894,3013,3045,101.0,3359,1760,1599,2084,2077,99.6,2063,984,1079,1533,1405,91.6,1606,984,622
"특별법범",청소년의성보호에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,504,544,107.9,766,717,49,639,753,117.8,1110,1029,81,840,941,112.0,1292,1179,113,496,529,106.6,894,814,80
"특별법범",체육시설의 설치ㆍ이용에 관한 법률,소계,-,-,-,-,-,-,69,67,97.1,70,62,8,95,93,97.9,101,80,21,116,117,100.9,124,109,15,91,90,98.9,95,83,12,140,139,99.3,145,129,16,308,315,102.3,321,259,62,529,531,100.4,551,441,110,291,288,98.9,301,233,68,118,116,98.3,117,90,27,91,90,98.9,94,77,17,77,76,98.7,59,48,11,47,47,100.0,49,46,3
"특별법범",총포·도검·화약류등단속법,소계,76,73,96.1,90,84,6,99,99,100.0,127,120,7,78,82,105.1,90,89,1,146,147,100.7,171,162,9,94,112,119.1,141,131,10,80,78,97.5,103,95,8,55,60,109.1,69,66,3,69,69,100.0,95,90,5,57,63,110.5,90,86,4,62,67,108.0,87,84,3,240,205,85.4,279,266,13,53,89,167.9,161,158,3,48,45,93.7,60,54,6
"특별법범",축산물가공처리법,소계,17,21,123.5,23,19,4,58,59,101.7,79,70,9,16,19,118.8,33,30,3,14,14,100.0,29,26,3,22,22,100.0,26,23,3,12,14,116.7,16,12,4,76,75,98.7,87,69,18,289,292,101.0,342,258,84,482,485,100.6,510,395,115,218,220,100.9,257,199,58,158,159,100.6,175,128,47,119,134,112.6,120,70,50,182,191,104.9,196,154,42
"특별법범",출입국관리법,소계,-,-,-,-,-,-,2,1,50.0,1,1,-,6,8,133.3,10,9,1,8,7,87.5,12,10,2,22,22,100.0,25,17,8,50,48,96.0,51,39,12,26,24,92.3,26,21,5,35,33,94.3,36,27,9,91,79,86.8,84,58,26,47,45,95.7,56,36,20,61,58,95.0,84,56,28,83,79,95.1,43,33,10,251,232,92.4,254,197,57
"특별법범",컴퓨터프로그램보호법,소계,-,-,-,-,-,-,5,3,60.0,4,4,-,10,11,110.0,18,16,2,11,10,90.9,12,12,-,178,173,97.2,187,165,22,65,58,89.2,86,83,3,441,429,97.3,453,405,48,150,115,76.7,147,137,10,327,285,87.1,369,342,27,274,224,81.7,268,250,18,206,174,84.4,226,209,17,356,343,96.3,855,683,172,419,310,73.9,341,302,39
"특별법범",통신비밀보호법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,24,120.0,27,21,6,28,28,100.0,52,47,5,17,14,82.3,26,20,6,19,18,94.7,30,22,8,9,8,88.8,9,7,2,35,37,105.7,66,64,2
"특별법범",특가법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4472,3596,80.4,4908,4566,342,6845,7549,110.2,11749,11246,503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",특가법(도주차량),소계,3435,3083,89.8,6237,6106,131,2753,2247,81.6,3221,3034,187,2435,1947,80.0,2194,2077,117,3092,2402,77.7,2914,2777,137,2913,2152,73.9,2428,2274,154,3404,2417,71.0,2615,2437,178,3546,2650,74.7,3224,2940,284,-,-,-,-,-,-,-,-,-,-,-,-,2342,1639,69.9,1679,1559,120,2552,1800,70.5,1832,1706,126,1822,1432,78.5,423,385,38,1925,1341,69.6,1357,1329,28
"특별법범",특경법,소계,-,-,-,-,-,-,112,82,73.2,144,123,21,145,132,91.0,239,212,27,127,129,101.6,211,188,23,151,149,98.7,237,212,25,194,170,87.6,320,291,29,184,178,96.7,306,271,35,206,196,95.1,495,448,47,257,265,103.1,514,429,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",특허법,소계,-,-,-,-,-,-,12,13,108.3,19,19,-,15,13,86.7,18,18,-,20,20,100.0,31,30,1,22,19,86.4,26,26,-,43,37,86.0,67,59,8,41,41,100.0,53,51,2,44,38,86.4,64,60,4,62,57,91.9,78,68,10,61,56,91.8,80,76,4,59,50,84.7,91,55,36,66,64,96.9,39,34,5,90,75,83.3,96,88,8
"특별법범",폐기물관리법,소계,-,-,-,-,-,-,151,151,100.0,213,210,3,303,300,99.0,412,400,12,265,249,94.0,365,349,16,328,333,101.5,469,452,17,259,254,98.1,348,340,8,161,163,101.2,207,199,8,430,455,105.8,620,604,16,360,374,103.8,594,580,14,129,134,103.8,181,175,6,74,73,98.6,103,97,6,38,53,139.4,35,33,2,19,30,157.8,42,40,2
"특별법범",폭력행위 등(단체등의 구성·활동),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",폭력행위 등 처벌에 관한법률,소계,52363,56414,107.7,105537,95947,9590,51193,50568,98.8,92221,82881,9340,48782,48088,98.6,90926,81300,9626,48743,48393,99.3,91742,80498,11244,49658,49313,99.3,92589,81734,10855,56757,56264,99.1,97615,87467,10148,70853,70520,99.5,119201,105248,13953,79837,75481,94.5,133571,118092,15479,80698,74215,91.9,132916,116142,16774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",풍속영업의 규제에 관한법률,소계,-,-,-,-,-,-,2341,2305,98.5,2422,1744,678,2022,2040,100.9,2150,1515,635,2163,2189,101.2,2314,1575,739,2099,2125,101.2,2238,1498,740,3374,3369,99.9,3522,2393,1129,1414,1439,101.8,1583,1085,498,-,-,-,-,-,-,-,-,-,-,-,-,262,267,101.9,639,294,345,204,207,101.4,483,215,268,103,103,100.0,187,81,106,18,16,88.8,26,16,10
"특별법범",하천법,소계,57,48,84.2,61,57,4,26,26,100.0,29,29,-,19,18,94.7,22,20,2,25,28,112.0,28,27,1,20,18,90.0,25,24,1,28,26,92.9,37,35,2,6,6,100.0,8,8,-,15,16,106.7,19,16,3,14,14,100.0,20,15,5,8,10,125.0,11,11,-,17,19,111.7,40,40,-,5,8,160.0,3,3,-,36,30,83.3,30,29,1
"특별법범",학교보건법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,242,239,98.7,248,154,94,246,237,96.3,247,170,77,165,159,96.3,96,62,34,432,413,95.6,415,352,63
