"범죄별","기간별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년",
"도박과 복표","2일 이내","범죄발생부터 인지까지의 기간[건]","건","1246","850","702","627","587","659","716","850","763","683","401","5","308",
"도박과 복표","5일 이내","범죄발생부터 인지까지의 기간[건]","건","1189","866","745","792","717","864","828","1040","968","776","510","18","538",
"도박과 복표","10일 이내","범죄발생부터 인지까지의 기간[건]","건","373","294","308","339","322","323","386","525","584","461","318","13","315",
"도박과 복표","30일 이내","범죄발생부터 인지까지의 기간[건]","건","418","","","","","","","","","","","","",
"도박과 복표","90일 이내","범죄발생부터 인지까지의 기간[건]","건","222","","","","","","","","","","","","",
"도박과 복표","90일 이상","범죄발생부터 인지까지의 기간[건]","건","526","","","","","","","","","","","","",
"도박과 복표","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","283","280","284","296","237","383","481","496","478","347","33","398",
"도박과 복표","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","182","170","173","205","132","195","299","300","226","264","24","262",
"도박과 복표","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","311","289","301","240","293","331","460","486","539","376","8568","502",
"신앙","합계","범죄발생부터 인지까지의 기간[건]","건","113","123","111","116","118","119","180","147","246","185","201","204","245",
"신앙","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","1","1","1","2","","2","5","9","16","14","11","1","13",
"신앙","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","1","","1","1","1","3","2","2","3","-","-",
"신앙","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","1","","1","","2","","1","-","2","-","-","-","-",
"신앙","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","1","2","","2","2","1","-","1","4","-","1",
"신앙","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","2","3","3","4","2","1","1","1","7","5","7","-","3",
"신앙","2일 이내","범죄발생부터 인지까지의 기간[건]","건","1","5","4","2","4","3","2","4","9","7","13","-","6",
"신앙","5일 이내","범죄발생부터 인지까지의 기간[건]","건","6","9","10","9","8","11","8","12","13","11","17","-","10",
"신앙","10일 이내","범죄발생부터 인지까지의 기간[건]","건","6","9","4","5","5","2","13","5","20","13","13","-","15",
"신앙","30일 이내","범죄발생부터 인지까지의 기간[건]","건","16","","","","","","","","","","","","",
"신앙","90일 이내","범죄발생부터 인지까지의 기간[건]","건","20","","","","","","","","","","","","",
"신앙","90일 이상","범죄발생부터 인지까지의 기간[건]","건","60","","","","","","","","","","","","",
"신앙","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","11","21","17","20","15","29","17","26","26","26","7","32",
"신앙","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","34","17","26","28","17","31","20","25","28","31","4","41",
"신앙","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","51","48","49","48","65","87","75","126","78","76","192","124",
"기타 음란행위","합계","범죄발생부터 인지까지의 기간[건]","건","160","112","162","268","408","214","333","314","331","221","200","185","211",
"기타 음란행위","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","54","40","52","67","83","69","98","77","107","84","96","1","62",
"기타 음란행위","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","2","4","6","9","6","5","13","13","12","7","6","-","7",
"기타 음란행위","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","1","3","4","3","5","5","11","8","8","6","8","-","5",
"기타 음란행위","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","5","1","","5","3","1","5","4","2","4","2","-","14",
"기타 음란행위","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","12","3","4","17","16","10","26","28","32","17","12","-","23",
"기타 음란행위","2일 이내","범죄발생부터 인지까지의 기간[건]","건","6","3","9","16","10","9","14","18","11","8","10","5","9",
"기타 음란행위","5일 이내","범죄발생부터 인지까지의 기간[건]","건","18","6","3","14","28","11","16","36","25","10","13","2","17",
"기타 음란행위","10일 이내","범죄발생부터 인지까지의 기간[건]","건","6","6","6","15","30","17","23","10","16","9","8","-","11",
"기타 음란행위","30일 이내","범죄발생부터 인지까지의 기간[건]","건","24","","","","","","","","","","","","",
"기타 음란행위","90일 이내","범죄발생부터 인지까지의 기간[건]","건","8","","","","","","","","","","","","",
"기타 음란행위","90일 이상","범죄발생부터 인지까지의 기간[건]","건","24","","","","","","","","","","","","",
"기타 음란행위","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","18","19","30","87","19","36","45","20","24","14","5","23",
"기타 음란행위","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","16","28","47","79","34","35","33","24","25","15","4","25",
"기타 음란행위","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","12","31","45","61","34","56","42","74","27","16","168","15",
"과실범죄","합계","범죄발생부터 인지까지의 기간[건]","건","7566","7422","6823","7127","7272","6119","6022","7481","7972","7056","6900","5704","6253",
"과실범죄","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","1647","1299","1161","1398","1511","1330","1262","2020","2349","2130","1984","67","1723",
"과실범죄","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","184","379","354","336","324","278","287","376","388","327","300","11","127",
"과실범죄","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","192","280","196","188","213","128","153","213","221","170","138","6","137",
"과실범죄","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","228","295","245","223","263","248","228","253","237","181","199","5","175",
"과실범죄","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","496","431","432","512","567","454","376","499","622","488","448","5","240",
"과실범죄","2일 이내","범죄발생부터 인지까지의 기간[건]","건","514","431","372","409","401","325","280","350","364","313","284","4","191",
"과실범죄","5일 이내","범죄발생부터 인지까지의 기간[건]","건","833","708","617","596","582","482","430","507","535","461","405","18","344",
"과실범죄","10일 이내","범죄발생부터 인지까지의 기간[건]","건","573","638","574","514","493","414","411","439","417","382","370","12","339",
"과실범죄","30일 이내","범죄발생부터 인지까지의 기간[건]","건","1149","","","","","","","","","","","","",
"과실범죄","90일 이내","범죄발생부터 인지까지의 기간[건]","건","861","","","","","","","","","","","","",
"과실범죄","90일 이상","범죄발생부터 인지까지의 기간[건]","건","889","","","","","","","","","","","","",
"과실범죄","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","1210","1118","1101","1052","827","849","886","977","822","781","63","771",
"과실범죄","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","1053","1023","1068","1060","899","970","1059","977","925","1072","51","1160",
"과실범죄","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","698","731","782","806","734","776","879","885","857","919","5462","1046",
"과실치사상","합계","범죄발생부터 인지까지의 기간[건]","건","726","505","431","459","465","488","600","713","712","687","779","984","1070",
"과실치사상","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","146","58","51","75","73","85","125","167","160","147","151","11","247",
"과실치사상","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","12","18","15","11","10","13","19","28","22","19","27","1","18",
"과실치사상","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","18","35","16","12","10","13","13","24","21","17","17","1","14",
"과실치사상","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","20","12","10","6","11","9","17","11","7","8","21","1","24",
"과실치사상","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","37","26","26","34","18","21","24","39","25","25","27","1","31",
"과실치사상","2일 이내","범죄발생부터 인지까지의 기간[건]","건","35","34","22","20","25","17","23","26","26","28","23","2","25",
"과실치사상","5일 이내","범죄발생부터 인지까지의 기간[건]","건","70","44","36","46","38","42","61","49","59","51","81","6","60",
"과실치사상","10일 이내","범죄발생부터 인지까지의 기간[건]","건","67","55","48","36","49","46","53","69","57","77","65","4","68",
"과실치사상","30일 이내","범죄발생부터 인지까지의 기간[건]","건","135","","","","","","","","","","","","",
"과실치사상","90일 이내","범죄발생부터 인지까지의 기간[건]","건","96","","","","","","","","","","","","",
"과실치사상","90일 이상","범죄발생부터 인지까지의 기간[건]","건","90","","","","","","","","","","","","",
"과실치사상","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","94","82","78","88","98","107","121","143","119","133","10","208",
"과실치사상","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","84","77","90","86","92","98","104","119","116","133","14","225",
"과실치사상","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","45","48","51","57","52","60","75","73","80","101","933","150",
"업무상 과실치사상","합계","범죄발생부터 인지까지의 기간[건]","건","3585","3618","3287","3385","3321","2760","2874","3150","3116","2987","3017","2847","2683",
"업무상 과실치사상","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","411","278","251","263","258","239","270","320","375","389","385","25","386",
"업무상 과실치사상","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","79","104","83","77","86","71","77","82","68","66","68","4","19",
"업무상 과실치사상","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","89","123","66","64","72","33","52","70","63","54","43","2","37",
"업무상 과실치사상","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","72","80","57","60","55","53","66","42","53","36","42","1","39",
"업무상 과실치사상","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","180","116","105","124","120","86","98","108","107","101","90","2","55",
