crime_type_original,region_original,occurrence_count,year,source_file,duplicate_key
위증과 증거인멸,은평,,1996,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,1997,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,1998,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,1999,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,2000,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,2001,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,2002,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,,2003,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,3.0,2004,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,7.0,2005,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,2.0,2006,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,5.0,2007,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,3.0,2008,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,2.0,2009,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,3.0,2010,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,은평,5.0,2011,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,4.0,2012,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,2.0,2013,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,4.0,2014,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,3.0,2015,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,2.0,2016,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,6.0,2017,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,1.0,2018,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,4.0,2019,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,2.0,2020,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,2.0,2021,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,9.0,2022,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,3.0,2023,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,은평,2.0,2024,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,,1994,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,1995,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,1996,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,1997,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,1998,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,1999,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,2000,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,2001,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,2002,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,,2003,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,13.0,2004,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,9.0,2005,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,5.0,2006,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,4.0,2007,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,2.0,2008,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,7.0,2009,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,8.0,2010,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,종로,3.0,2011,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,12.0,2012,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,9.0,2013,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,14.0,2014,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,10.0,2015,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,5.0,2016,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,11.0,2017,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,6.0,2018,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,17.0,2019,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,14.0,2020,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,5.0,2021,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,11.0,2022,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,7.0,2023,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,종로,2.0,2024,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,14.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,5.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,3.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2004,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,5.0,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,7.0,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2005,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,6.0,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2006,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,4.0,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,2.0,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,3.0,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2007,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,8.0,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,2.0,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2008,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,3.0,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,2.0,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,3.0,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,2.0,2009,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,6.0,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,2.0,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,1.0,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,,2010,135_TX_13501_A048_20260915163423.csv,True
위증과 증거인멸,중구,5.0,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,5.0,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2011,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2012,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2013,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,5.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,6.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2014,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,12.0,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,7.0,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2015,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,7.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2016,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,12.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2017,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,5.0,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2018,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2019,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,7.0,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2020,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2021,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2022,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,4.0,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,5.0,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,5.0,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2023,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,16.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,3.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,2.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중구,1.0,2024,135_TX_13501_A048_20260915163340.csv,True
위증과 증거인멸,중랑,,1994,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,1995,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,1996,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,1997,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,1998,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,1999,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,2000,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,2001,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,2002,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,,2003,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,7.0,2004,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,14.0,2005,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,6.0,2006,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,9.0,2007,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,6.0,2008,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,8.0,2009,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,11.0,2010,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,중랑,8.0,2011,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,2.0,2012,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,5.0,2013,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,4.0,2014,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,3.0,2015,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,5.0,2016,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,6.0,2017,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,2.0,2018,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,1.0,2019,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,3.0,2020,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,2.0,2021,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,2.0,2022,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,3.0,2023,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,중랑,4.0,2024,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,,1994,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,1995,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,1996,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,1997,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,1998,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,1999,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,2000,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,2001,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,2002,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,,2003,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,55.0,2004,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,26.0,2005,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,37.0,2006,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,79.0,2007,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,54.0,2008,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,41.0,2009,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,50.0,2010,135_TX_13501_A048_20260915163423.csv,False
위증과 증거인멸,해운대,48.0,2011,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,45.0,2012,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,42.0,2013,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,47.0,2014,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,36.0,2015,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,37.0,2016,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,41.0,2017,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,42.0,2018,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,48.0,2019,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,33.0,2020,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,28.0,2021,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,34.0,2022,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,34.0,2023,135_TX_13501_A048_20260915163340.csv,False
위증과 증거인멸,해운대,39.0,2024,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,,1994,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,1995,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,1996,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,1997,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,1998,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,1999,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,2000,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,2001,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,2002,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,,2003,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,67.0,2004,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,78.0,2005,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,164.0,2006,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,91.0,2007,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,110.0,2008,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,85.0,2009,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,57.0,2010,135_TX_13501_A048_20260915163423.csv,False
유가증권/인지/우표,강남,43.0,2011,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,21.0,2012,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,25.0,2013,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,30.0,2014,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,23.0,2015,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,21.0,2016,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,24.0,2017,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,21.0,2018,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,14.0,2019,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,2.0,2020,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,6.0,2021,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,2.0,2022,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,4.0,2023,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강남,6.0,2024,135_TX_13501_A048_20260915163340.csv,False
유가증권/인지/우표,강동,,1994,135_TX_13501_A048_20260915163423.csv,False
