crime_type_original,region_original,region_position,city,region_match,structure_used,occurrence_count,year,source_file,region_version,district,region_full,duplicate_final_key
주거 침입,해운대,33,부산광역시,True,75지역_군위군포함,106.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
주거 침입,해운대,33,부산광역시,True,75지역_군위군포함,109.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,1.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,8.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,3.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,13.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,3.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,1.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
증뢰,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,6.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,26.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,15.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,10.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,16.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,33.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,11.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직권남용,해운대,33,부산광역시,True,75지역_군위군포함,15.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,13.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,13.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,16.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,20.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,10.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
직무유기,해운대,33,부산광역시,True,75지역_군위군포함,22.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,6.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,9.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,11.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,9.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,7.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,12.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,11.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,15.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,14.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,10.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,13.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
체포와 감금,해운대,33,부산광역시,True,75지역_군위군포함,11.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,8.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,23.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,12.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,6.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,11.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,9.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,5.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,4.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
통화,해운대,33,부산광역시,True,75지역_군위군포함,2.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,306.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,328.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,260.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위 등 처벌에 관한법률,해운대,33,부산광역시,True,74지역_군위군없음,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,26.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,23.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,7.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,17.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,8.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,2.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,5.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,2.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,2.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(단체등의구성·활동),해운대,33,부산광역시,True,75지역_군위군포함,5.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,5.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,15.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,4.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,11.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,10.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,6.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,8.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,8.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,13.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,8.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭력행위등(손괴·강요·주거침입등),해운대,33,부산광역시,True,75지역_군위군포함,8.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,658.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,789.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,784.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,875.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,1056.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,1084.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,1113.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,1110.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,1194.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,931.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,738.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,896.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,684.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
폭행,해운대,33,부산광역시,True,75지역_군위군포함,701.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,37.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,39.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,41.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,97.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,83.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,139.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,151.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,153.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,163.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,137.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,166.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,175.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,150.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
협박,해운대,33,부산광역시,True,75지역_군위군포함,173.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,1.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
혼인빙자간음,해운대,33,부산광역시,True,74지역_군위군없음,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,270.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,340.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,321.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,306.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,364.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,425.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,477.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,470.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,417.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,408.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,368.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
횡령,해운대,33,부산광역시,True,75지역_군위군포함,457.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,해운대구,부산광역시 해운대구,False
