year,region,crime_type,occurrence_count,arrest_count,clearance_rate,source_period,source_file,data_role
2009,범위확인필요,현주(현존)자동차방화,12.0,11.0,91.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,현주·현존(건조물등)방화,211.0,209.0,99.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,현주·현존(건조물등)방화치사,3.0,3.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,현주·현존(건조물등)방화치상,9.0,8.0,88.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,협박,741.0,687.0,92.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,협박(상습),1.0,2.0,200.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,협박(특수),20.0,23.0,115.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,형법범,210056.0,173091.0,82.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,혼인빙자간음,136.0,100.0,73.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,혼인빙자간음(위계간음),1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,화물자동차운수사업법,259.0,216.0,83.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2009,범위확인필요,횡령,3618.0,2723.0,75.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,간통,297.0,250.0,84.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강간,4940.0,4568.0,92.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강간등살인,1.0,,0.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강간등상해,43.0,40.0,93.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강간치상(준),178.0,184.0,103.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강도,1030.0,920.0,89.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강도강간,40.0,37.0,92.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강도살인·치사,14.0,15.0,107.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강도상해·치상,296.0,283.0,95.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강력범,6629.0,6060.0,91.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강제추행(준),1808.0,1493.0,82.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,강제추행치상(준),31.0,27.0,87.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,건설기계관리법,7.0,12.0,171.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,건설산업기본법,124.0,116.0,93.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,건설폐기물의재활용촉진에관한법률,3.0,6.0,200.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,건축법,363.0,441.0,121.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,게임산업진흥에 관한 법률,2108.0,2061.0,97.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,경범죄처벌법,57.0,44.0,77.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,고압가스안전관리법,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,골재채취법,4.0,4.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공갈,813.0,616.0,75.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공갈(상습),11.0,9.0,81.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공공기관의 개인정보보호에 관한 법률,25.0,18.0,72.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공무방해에 관한 죄,2943.0,2890.0,98.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공무상비밀누설,3.0,3.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공문서위조·변조,911.0,692.0,76.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공안을 해하는 죄,7.0,8.0,114.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공연음란,131.0,124.0,94.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공인위조·부정사용행사,32.0,25.0,78.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공전자기록등위작·변작,7.0,6.0,85.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공중위생관리법,89.0,90.0,101.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,공직선거법,261.0,241.0,92.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,과실사상의 죄,844.0,810.0,96.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,관세법,2.0,1.0,50.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,교통 방해의 죄,146.0,145.0,99.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,교통사고처리특례법,36403.0,35440.0,97.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,국가보안법,26.0,16.0,61.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,국민건강보험법,13.0,13.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,국민연금법,5.0,5.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,국토의계획 및 이용에 관한 법률,25.0,35.0,140.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,권리행사를 방해하는 죄,859.0,689.0,80.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,근로기준법,9.0,4.0,44.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,기타,4.0,1.0,25.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,기타통화에 관한 죄,99.0,9.0,9.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,기타특별법,4712.0,4163.0,88.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,기타형법범,15060.0,13743.0,91.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,낙태의 죄,9.0,10.0,111.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,노동조합 및 노동관계 조정법,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,농산물품질관리법,27.0,27.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,농수산물 유통 및 가격안정에 관한 법률,8.0,7.0,87.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,농지법,10.0,23.0,230.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,뇌물공여·약속·의사표시,20.0,18.0,90.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,뇌물수수·요구·약속,78.0,68.0,87.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,담배사업법,30.0,30.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,대기환경보전법,10.0,8.0,80.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,대부업의 등록 및 금융이용자보호에 관한 법률,650.0,578.0,88.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(공동위험행위),49.0,50.0,102.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(교통사고),5436.0,5234.0,96.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(무면허운전),10688.0,10863.0,101.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(사고후미조치),1168.0,949.0,81.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(음주운전),30067.0,30962.0,103.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로교통법(음주측정거부),306.0,306.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도로법,793.0,1459.0,184.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도박,1741.0,1544.0,88.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도박개장,123.0,103.0,83.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도시가스사업법,7.0,6.0,85.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도시공원및녹지등에관한법률,25.0,24.0,96.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,도주와 도주원조죄,1.0,,0.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,독직폭행·가혹행위,17.0,14.0,82.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,디자인보호법,60.0,55.0,91.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,마약류 관리에 관한 법률(마약),30.0,40.0,133.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,마약류관리에 관한법률(대마),210.0,255.0,121.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,마약류관리에 관한법률(향정),635.0,649.0,102.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,명예에 관한 죄,3121.0,2778.0,89.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,무고의 죄,806.0,640.0,79.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,문화재보호법,5.0,7.0,140.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,미성년자등간음·추행(심신미약자),20.0,14.0,70.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,미성년자약취유인,32.0,24.0,75.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,미성년자의 제강간(강제추행강간살인),11.0,5.0,45.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,민사소송법,1.0,,0.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,밀항단속법,6.0,6.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,방문판매등에 관한 법률,97.0,92.0,94.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,방화,365.0,287.0,78.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,방화연소,39.0,5.0,12.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,배임,516.0,407.0,78.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,배임수재,59.0,52.0,88.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,배임증재,8.0,7.0,87.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,범인은닉·범인도피죄,19.0,18.0,94.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,변호사법,162.0,127.0,78.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,병역법,2506.0,2154.0,86.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,보건범죄특조법(부정식품),1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,보건범죄특조법(부정의료업자),98.0,91.0,92.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,보건범죄특조법(부정의약품),1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,복표발매(중개·취득),6.0,6.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,부녀매매,2.0,,0.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,부당이득,14.0,9.0,64.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,부동산중개업법,119.0,112.0,94.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,부정경쟁방지 및 영업비밀보호에 관한 법률,148.0,123.0,83.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,부정수표단속법,2511.0,1370.0,54.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,비밀침해죄,9.0,6.0,66.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사기,50895.0,34921.0,68.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사기(상습),152.0,122.0,80.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사문서위조·변조,2566.0,2106.0,82.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사인등위조·부정사용행사,21.0,21.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사전자기록등위작·변작,18.0,10.0,55.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,사행행위등 규제 및 처벌특례법,177.0,178.0,100.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,산림법,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,산업안전보건법,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,살인,294.0,285.0,96.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상법,103.0,104.0,101.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상습도박,145.0,110.0,75.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상습절도,127.0,102.0,80.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상습폭행,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상표법,1420.0,1161.0,81.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상해,13025.0,12187.0,93.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상해(중),26.0,23.0,88.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,상해치사,14.0,13.0,92.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,새마을금고법,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,석유 및 석유대체연료사업법,58.0,68.0,117.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,석유사업법,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,성매매알선등 행위의 처벌에 관한 법률,4090.0,4094.0,100.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,성폭력범죄의 처벌등에관한특례법 (카메라등이용촬영),598.0,572.0,95.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,성폭력범죄의처벌등에관한특례법,1716.0,1712.0,99.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,성폭력법죄의처벌등에관한특례법(통신매체이용음란),208.0,201.0,96.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,소음·진동규제법,2.0,1.0,50.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,손괴의죄,9699.0,5518.0,56.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,식품위생법,1908.0,1882.0,98.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,신앙에 관한 죄,13.0,19.0,146.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,신용·업무와 경매에 관한 죄,3601.0,3522.0,97.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,신용정보의 이용 및 보호에 관한 법률,17.0,13.0,76.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,실용신안법,32.0,30.0,93.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,실화 및 업무상실화죄,317.0,200.0,63.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,아동복지법,16.0,14.0,87.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,아동청소년의 성보호에관한법률(강간등),302.0,322.0,106.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,액화석유가스의 안전 및 사업관리법,7.0,7.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,야간주거침입절도,1209.0,837.0,69.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,야간주거침입절도(상습),5.0,5.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,야생동식물보호법,7.0,8.0,114.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,약사법,248.0,242.0,97.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,업무상과실폭발물파열(방출·유출),1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,업무상배임,544.0,453.0,83.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,업무상횡령,1821.0,1496.0,82.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,여객자동차운수사업법,68.0,81.0,119.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,여권법,12.0,6.0,50.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,여신전문금융업법위반,812.0,512.0,63.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,영아살해,5.0,4.0,80.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,영화 및 비디오물의 진흥에 관한 법률,69.0,65.0,94.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,오수·분뇨 및 축산폐수의 처리에 관한 법률,189.0,189.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,옥외광고물등관리법,317.0,212.0,66.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,외국환거래법,136.0,117.0,86.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,우표(인지)등위(변)조,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,위증죄,693.0,518.0,74.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,유가증권위(변)조,357.0,227.0,63.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,유기의 죄,26.0,18.0,69.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,유사수신행위의 규제에 관한 법률,231.0,172.0,74.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,유실물 표류물 점유이탈물 매장물횡령,975.0,730.0,74.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,유해화학물질관리법,34.0,33.0,97.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,음반·비디오물 및 게임물에 관한법률,9.0,8.0,88.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,음악산업진흥에 관한 법률,1624.0,1613.0,99.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,음용수에 관한 죄,4.0,3.0,75.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,음화등반포(판매·임대·전시·제조),5.0,5.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,의료기기법,239.0,236.0,98.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,의료법,498.0,493.0,99.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,인질강도,20.0,22.0,110.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,인질살해(치사),1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,일반(건조물등)방화,36.0,26.0,72.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,일수와 수리에 관한 죄,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자기소유(건조물등)방화,47.0,37.0,78.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자동차·선박등불법사용,26.0,27.0,103.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자동차관리법,2762.0,2622.0,94.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자동차손해배상보장법,275.0,267.0,97.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자살교사·방조,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,자연공원법,3.0,6.0,200.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,장물에 관한죄,442.0,365.0,82.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,장사등에 관한 법률,1.0,3.0,300.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,저작권법,5339.0,3153.0,59.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,전기통신기본법,26.0,15.0,57.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,전기통신사업법,6.0,6.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,전염병예방법,4.0,4.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,전투경찰대설치법,10.0,6.0,60.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,전파법,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,절도,41009.0,18440.0,45.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
2010,범위확인필요,절도범,49373.0,26371.0,53.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE
