evidence_id,year,region,crime_type_original,crime_group_refined,related_groups,occurrence_count,arrest_count,clearance_rate,previous_occurrence,yoy_change_rate,trend_direction,quality_flag,data_warning,evidence_card_text,source_file,display_ready
DATA-005302,2007,범위확인필요,유가증권위(변)조,기타,,640.0,338.0,52.8,1055.0,-39.33649289099526,감소,OK,,발생 640건 / 검거 338건 / 공표 검거율 52.8% / 전년 대비 -39.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005303,2008,범위확인필요,유가증권위(변)조,기타,,530.0,301.0,56.8,640.0,-17.1875,감소,OK,,발생 530건 / 검거 301건 / 공표 검거율 56.8% / 전년 대비 -17.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005304,2009,범위확인필요,유가증권위(변)조,기타,,451.0,294.0,65.2,530.0,-14.90566037735849,감소,OK,,발생 451건 / 검거 294건 / 공표 검거율 65.2% / 전년 대비 -14.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005305,2010,범위확인필요,유가증권위(변)조,기타,,357.0,227.0,63.6,451.0,-20.84257206208426,감소,OK,,발생 357건 / 검거 227건 / 공표 검거율 63.6% / 전년 대비 -20.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005306,1990,범위확인필요,유가증권위·변조죄,위조,위조,199.0,140.0,70.4,,,비교불가,OK,,발생 199건 / 검거 140건 / 공표 검거율 70.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005307,1991,범위확인필요,유가증권위·변조죄,위조,위조,186.0,152.0,81.7,199.0,-6.532663316582915,감소,OK,,발생 186건 / 검거 152건 / 공표 검거율 81.7% / 전년 대비 -6.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005308,1992,범위확인필요,유가증권위·변조죄,위조,위조,314.0,244.0,77.7,186.0,68.81720430107528,증가,OK,,발생 314건 / 검거 244건 / 공표 검거율 77.7% / 전년 대비 +68.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005309,1993,범위확인필요,유가증권위·변조죄,위조,위조,389.0,295.0,75.8,314.0,23.88535031847134,증가,OK,,발생 389건 / 검거 295건 / 공표 검거율 75.8% / 전년 대비 +23.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005310,2011,범위확인필요,유가증권위조·변조,위조,위조,316.0,177.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 316건 / 검거 177건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005311,2012,범위확인필요,유가증권위조·변조,위조,위조,198.0,127.0,,316.0,-37.34177215189873,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 198건 / 검거 127건 / 전년 대비 -37.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005312,2013,범위확인필요,유가증권위조·변조,위조,위조,175.0,112.0,,198.0,-11.616161616161616,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 175건 / 검거 112건 / 전년 대비 -11.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005313,2014,범위확인필요,유가증권위조·변조,위조,위조,159.0,108.0,,175.0,-9.142857142857142,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 159건 / 검거 108건 / 전년 대비 -9.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005314,2015,범위확인필요,유가증권위조·변조,위조,위조,127.0,85.0,,159.0,-20.125786163522015,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 127건 / 검거 85건 / 전년 대비 -20.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005315,2016,범위확인필요,유가증권위조·변조,위조,위조,101.0,73.0,,127.0,-20.47244094488189,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 101건 / 검거 73건 / 전년 대비 -20.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005316,2017,범위확인필요,유가증권위조·변조,위조,위조,97.0,74.0,,101.0,-3.9603960396039604,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 97건 / 검거 74건 / 전년 대비 -4.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005317,2018,범위확인필요,유가증권위조·변조,위조,위조,62.0,39.0,,97.0,-36.08247422680412,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 62건 / 검거 39건 / 전년 대비 -36.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005318,2019,범위확인필요,유가증권위조·변조,위조,위조,56.0,36.0,,62.0,-9.67741935483871,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 56건 / 검거 36건 / 전년 대비 -9.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005319,2020,범위확인필요,유가증권위조·변조,위조,위조,34.0,25.0,,56.0,-39.285714285714285,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 34건 / 검거 25건 / 전년 대비 -39.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005320,2021,범위확인필요,유가증권위조·변조,위조,위조,27.0,13.0,,34.0,-20.588235294117645,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 27건 / 검거 13건 / 전년 대비 -20.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005321,2022,범위확인필요,유가증권위조·변조,위조,위조,25.0,17.0,,27.0,-7.4074074074074066,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 25건 / 검거 17건 / 전년 대비 -7.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005322,2011,범위확인필요,유가증권인지,기타,,316.0,177.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 316건 / 검거 177건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005323,2012,범위확인필요,유가증권인지,기타,,198.0,127.0,,316.0,-37.34177215189873,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 198건 / 검거 127건 / 전년 대비 -37.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005324,2013,범위확인필요,유가증권인지,기타,,175.0,112.0,,198.0,-11.616161616161616,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 175건 / 검거 112건 / 전년 대비 -11.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005325,2014,범위확인필요,유가증권인지,기타,,160.0,109.0,,175.0,-8.571428571428571,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 160건 / 검거 109건 / 전년 대비 -8.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005326,2015,범위확인필요,유가증권인지,기타,,127.0,85.0,,160.0,-20.625,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 127건 / 검거 85건 / 전년 대비 -20.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005327,2016,범위확인필요,유가증권인지,기타,,101.0,73.0,,127.0,-20.47244094488189,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 101건 / 검거 73건 / 전년 대비 -20.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005328,2017,범위확인필요,유가증권인지,기타,,97.0,74.0,,101.0,-3.9603960396039604,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 97건 / 검거 74건 / 전년 대비 -4.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005329,2018,범위확인필요,유가증권인지,기타,,62.0,39.0,,97.0,-36.08247422680412,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 62건 / 검거 39건 / 전년 대비 -36.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005330,2019,범위확인필요,유가증권인지,기타,,56.0,36.0,,62.0,-9.67741935483871,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 56건 / 검거 36건 / 전년 대비 -9.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005331,2020,범위확인필요,유가증권인지,기타,,34.0,25.0,,56.0,-39.285714285714285,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 34건 / 검거 25건 / 전년 대비 -39.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005332,2021,범위확인필요,유가증권인지,기타,,27.0,13.0,,34.0,-20.588235294117645,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 27건 / 검거 13건 / 전년 대비 -20.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005333,2022,범위확인필요,유가증권인지,기타,,25.0,17.0,,27.0,-7.4074074074074066,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 25건 / 검거 17건 / 전년 대비 -7.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005334,2011,범위확인필요,유기와학대의죄,기타,,42.0,15.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 42건 / 검거 15건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005335,2012,범위확인필요,유기와학대의죄,기타,,83.0,25.0,,42.0,97.61904761904762,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 83건 / 검거 25건 / 전년 대비 +97.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005336,2013,범위확인필요,유기와학대의죄,기타,,180.0,41.0,,83.0,116.86746987951808,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 180건 / 검거 41건 / 전년 대비 +116.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005337,2014,범위확인필요,유기와학대의죄,기타,,59.0,25.0,,180.0,-67.22222222222223,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 59건 / 검거 25건 / 전년 대비 -67.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005338,2015,범위확인필요,유기와학대의죄,기타,,19.0,15.0,,59.0,-67.79661016949152,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 19건 / 검거 15건 / 전년 대비 -67.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005339,2016,범위확인필요,유기와학대의죄,기타,,100.0,17.0,,19.0,426.3157894736843,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 100건 / 검거 17건 / 전년 대비 +426.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005340,2017,범위확인필요,유기와학대의죄,기타,,164.0,25.0,,100.0,64.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 164건 / 검거 25건 / 전년 대비 +64.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005341,2018,범위확인필요,유기와학대의죄,기타,,192.0,41.0,,164.0,17.073170731707318,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 192건 / 검거 41건 / 전년 대비 +17.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005342,2019,범위확인필요,유기와학대의죄,기타,,139.0,25.0,,192.0,-27.604166666666668,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 139건 / 검거 25건 / 전년 대비 -27.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005343,2020,범위확인필요,유기와학대의죄,기타,,110.0,31.0,,139.0,-20.863309352517987,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 110건 / 검거 31건 / 전년 대비 -20.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005344,2021,범위확인필요,유기와학대의죄,기타,,94.0,24.0,,110.0,-14.545454545454545,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 94건 / 검거 24건 / 전년 대비 -14.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005345,2022,범위확인필요,유기와학대의죄,기타,,75.0,17.0,,94.0,-20.212765957446805,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 75건 / 검거 17건 / 전년 대비 -20.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005346,1990,범위확인필요,유기의 죄,기타,,20.0,12.0,60.0,,,비교불가,OK,,발생 20건 / 검거 12건 / 공표 검거율 60.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005347,1991,범위확인필요,유기의 죄,기타,,17.0,13.0,76.5,20.0,-15.0,감소,OK,,발생 17건 / 검거 13건 / 공표 검거율 76.5% / 전년 대비 -15.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005348,1992,범위확인필요,유기의 죄,기타,,19.0,13.0,68.4,17.0,11.76470588235294,증가,OK,,발생 19건 / 검거 13건 / 공표 검거율 68.4% / 전년 대비 +11.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005349,1993,범위확인필요,유기의 죄,기타,,25.0,17.0,68.0,19.0,31.57894736842105,증가,OK,,발생 25건 / 검거 17건 / 공표 검거율 68.0% / 전년 대비 +31.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005350,1994,범위확인필요,유기의 죄,기타,,28.0,21.0,75.0,25.0,12.0,증가,OK,,발생 28건 / 검거 21건 / 공표 검거율 75.0% / 전년 대비 +12.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005351,1995,범위확인필요,유기의 죄,기타,,26.0,20.0,76.9,28.0,-7.142857142857142,감소,OK,,발생 26건 / 검거 20건 / 공표 검거율 76.9% / 전년 대비 -7.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005352,1996,범위확인필요,유기의 죄,기타,,15.0,13.0,86.7,26.0,-42.30769230769231,감소,OK,,발생 15건 / 검거 13건 / 공표 검거율 86.7% / 전년 대비 -42.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005353,1997,범위확인필요,유기의 죄,기타,,18.0,14.0,77.8,15.0,20.0,증가,OK,,발생 18건 / 검거 14건 / 공표 검거율 77.8% / 전년 대비 +20.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005354,1998,범위확인필요,유기의 죄,기타,,14.0,11.0,78.6,18.0,-22.22222222222222,감소,OK,,발생 14건 / 검거 11건 / 공표 검거율 78.6% / 전년 대비 -22.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005355,1999,범위확인필요,유기의 죄,기타,,34.0,13.0,38.2,14.0,142.85714285714286,증가,OK,,발생 34건 / 검거 13건 / 공표 검거율 38.2% / 전년 대비 +142.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005356,2000,범위확인필요,유기의 죄,기타,,40.0,20.0,50.0,34.0,17.647058823529413,증가,OK,,발생 40건 / 검거 20건 / 공표 검거율 50.0% / 전년 대비 +17.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005357,2001,범위확인필요,유기의 죄,기타,,60.0,24.0,40.0,40.0,50.0,증가,OK,,발생 60건 / 검거 24건 / 공표 검거율 40.0% / 전년 대비 +50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005358,2002,범위확인필요,유기의 죄,기타,,37.0,14.0,37.8,60.0,-38.333333333333336,감소,OK,,발생 37건 / 검거 14건 / 공표 검거율 37.8% / 전년 대비 -38.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005359,2003,범위확인필요,유기의 죄,기타,,50.0,23.0,46.0,37.0,35.13513513513514,증가,OK,,발생 50건 / 검거 23건 / 공표 검거율 46.0% / 전년 대비 +35.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005360,2004,범위확인필요,유기의 죄,기타,,42.0,25.0,59.5,50.0,-16.0,감소,OK,,발생 42건 / 검거 25건 / 공표 검거율 59.5% / 전년 대비 -16.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005361,2005,범위확인필요,유기의 죄,기타,,30.0,16.0,53.3,42.0,-28.57142857142857,감소,OK,,발생 30건 / 검거 16건 / 공표 검거율 53.3% / 전년 대비 -28.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005362,2006,범위확인필요,유기의 죄,기타,,33.0,20.0,60.6,30.0,10.0,증가,OK,,발생 33건 / 검거 20건 / 공표 검거율 60.6% / 전년 대비 +10.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005363,2007,범위확인필요,유기의 죄,기타,,25.0,20.0,80.0,33.0,-24.242424242424242,감소,OK,,발생 25건 / 검거 20건 / 공표 검거율 80.0% / 전년 대비 -24.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005364,2008,범위확인필요,유기의 죄,기타,,27.0,18.0,66.7,25.0,8.0,증가,OK,,발생 27건 / 검거 18건 / 공표 검거율 66.7% / 전년 대비 +8.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005365,2009,범위확인필요,유기의 죄,기타,,21.0,18.0,85.7,27.0,-22.22222222222222,감소,OK,,발생 21건 / 검거 18건 / 공표 검거율 85.7% / 전년 대비 -22.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005366,2010,범위확인필요,유기의 죄,기타,,26.0,18.0,69.2,21.0,23.809523809523807,증가,OK,,발생 26건 / 검거 18건 / 공표 검거율 69.2% / 전년 대비 +23.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005367,1994,범위확인필요,유기장업법,기타,,2.0,2.0,100.0,,,비교불가,OK,,발생 2건 / 검거 2건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005368,1996,범위확인필요,유기장업법,기타,,,1.0,,2.0,,비교불가,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,발생건수 없음 | 공표 검거율 없음,검거 1건,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005369,1998,범위확인필요,유기장업법,기타,,1.0,1.0,100.0,,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005370,2013,범위확인필요,유사강간,성범죄,성범죄,25.0,22.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 25건 / 검거 22건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005371,2014,범위확인필요,유사강간,성범죄,성범죄,99.0,95.0,,25.0,296.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 99건 / 검거 95건 / 전년 대비 +296.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005372,2015,범위확인필요,유사강간,성범죄,성범죄,118.0,114.0,,99.0,19.19191919191919,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 118건 / 검거 114건 / 전년 대비 +19.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005373,2016,범위확인필요,유사강간,성범죄,성범죄,123.0,112.0,,118.0,4.23728813559322,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 123건 / 검거 112건 / 전년 대비 +4.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005374,2017,범위확인필요,유사강간,성범죄,성범죄,144.0,139.0,,123.0,17.073170731707318,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 144건 / 검거 139건 / 전년 대비 +17.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005375,2018,범위확인필요,유사강간,성범죄,성범죄,181.0,170.0,,144.0,25.694444444444443,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 181건 / 검거 170건 / 전년 대비 +25.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005376,2019,범위확인필요,유사강간,성범죄,성범죄,172.0,164.0,,181.0,-4.972375690607735,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 172건 / 검거 164건 / 전년 대비 -5.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005377,2020,범위확인필요,유사강간,성범죄,성범죄,199.0,186.0,,172.0,15.69767441860465,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 199건 / 검거 186건 / 전년 대비 +15.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005378,2021,범위확인필요,유사강간,성범죄,성범죄,179.0,173.0,,199.0,-10.050251256281408,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 179건 / 검거 173건 / 전년 대비 -10.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005379,2022,범위확인필요,유사강간,성범죄,성범죄,222.0,218.0,,179.0,24.022346368715084,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 222건 / 검거 218건 / 전년 대비 +24.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005380,2015,범위확인필요,유사강간(상습),성범죄,성범죄,1.0,1.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005381,2014,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,3.0,4.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 4건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005382,2015,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,4.0,3.0,,3.0,33.33333333333333,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 3건 / 전년 대비 +33.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005383,2016,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,2.0,2.0,,4.0,-50.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 -50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005384,2017,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,8.0,7.0,,2.0,300.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 8건 / 검거 7건 / 전년 대비 +300.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005385,2018,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,14.0,13.0,,8.0,75.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 14건 / 검거 13건 / 전년 대비 +75.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005386,2019,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,3.0,4.0,,14.0,-78.57142857142857,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 4건 / 전년 대비 -78.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005387,2020,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,9.0,10.0,,3.0,200.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 9건 / 검거 10건 / 전년 대비 +200.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005388,2021,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,4.0,4.0,,9.0,-55.55555555555556,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 4건 / 전년 대비 -55.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005389,2022,범위확인필요,유사강간상해·치상,성범죄,성범죄|폭력,10.0,9.0,,4.0,150.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 10건 / 검거 9건 / 전년 대비 +150.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005390,2013,범위확인필요,유사성행위,기타,,7.0,8.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 7건 / 검거 8건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005391,2014,범위확인필요,유사성행위,기타,,26.0,24.0,,7.0,271.42857142857144,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 26건 / 검거 24건 / 전년 대비 +271.4%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005392,2015,범위확인필요,유사성행위,기타,,32.0,30.0,,26.0,23.076923076923077,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 32건 / 검거 30건 / 전년 대비 +23.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005393,2016,범위확인필요,유사성행위,기타,,24.0,24.0,,32.0,-25.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 24건 / 검거 24건 / 전년 대비 -25.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005394,2017,범위확인필요,유사성행위,기타,,27.0,27.0,,24.0,12.5,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 27건 / 검거 27건 / 전년 대비 +12.5%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005395,2018,범위확인필요,유사성행위,기타,,17.0,15.0,,27.0,-37.03703703703704,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 17건 / 검거 15건 / 전년 대비 -37.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005396,2019,범위확인필요,유사성행위,기타,,27.0,25.0,,17.0,58.82352941176471,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 27건 / 검거 25건 / 전년 대비 +58.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005397,2020,범위확인필요,유사성행위,기타,,27.0,25.0,,27.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 27건 / 검거 25건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005398,2021,범위확인필요,유사성행위,기타,,13.0,14.0,,27.0,-51.85185185185185,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 13건 / 검거 14건 / 전년 대비 -51.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005399,2022,범위확인필요,유사성행위,기타,,24.0,25.0,,13.0,84.61538461538461,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 24건 / 검거 25건 / 전년 대비 +84.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-005400,2004,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,125.0,89.0,71.2,,,비교불가,OK,,발생 125건 / 검거 89건 / 공표 검거율 71.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005401,2005,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,152.0,101.0,66.4,125.0,21.6,증가,OK,,발생 152건 / 검거 101건 / 공표 검거율 66.4% / 전년 대비 +21.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005402,2006,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,233.0,188.0,80.7,152.0,53.289473684210535,증가,OK,,발생 233건 / 검거 188건 / 공표 검거율 80.7% / 전년 대비 +53.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005403,2007,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,311.0,217.0,69.8,233.0,33.47639484978541,증가,OK,,발생 311건 / 검거 217건 / 공표 검거율 69.8% / 전년 대비 +33.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005404,2008,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,436.0,310.0,71.1,311.0,40.19292604501607,증가,OK,,발생 436건 / 검거 310건 / 공표 검거율 71.1% / 전년 대비 +40.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005405,2009,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,596.0,428.0,71.8,436.0,36.69724770642202,증가,OK,,발생 596건 / 검거 428건 / 공표 검거율 71.8% / 전년 대비 +36.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005406,2010,범위확인필요,유사수신행위의 규제에 관한 법률,기타,,231.0,172.0,74.5,596.0,-61.241610738255034,감소,OK,,발생 231건 / 검거 172건 / 공표 검거율 74.5% / 전년 대비 -61.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-005407,2011,범위확인필요,유사수신행위의규제에관한법률,기타,,160.0,109.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 160건 / 검거 109건,132_DT_13204_2011_N213_20260915163035.csv,True
